patent_id,patent_abstract,patent_title,cpc_subclass
11259869,"Catheter systems and methods for the selective and rapid application of DC voltage to drive irreversible electroporation are disclosed herein. In some embodiments, an apparatus includes a voltage pulse generator and an electrode controller. The voltage pulse generator is configured to produce a pulsed voltage waveform. The electrode controller is configured to be operably coupled to the voltage pulse generator and a medical device including a series of electrodes. The electrode controller includes a selection module and a pulse delivery module. The selection module is configured to select a subset of electrodes from the series of electrodes. The selection module is configured identify at least one electrode as an anode and at least one electrode as a cathode. The pulse delivery module is configured to deliver an output signal associated with the pulsed voltage waveform to the subset of electrodes.",Methods and apparatus for selective tissue ablation,A61N
11259926,"Devices and methods are disclosed for the treatment or repair of regurgitant cardiac valves, such as a mitral valve. An illustrative annuloplasty device can be placed in the coronary sinus to reshape the mitral valve and reduce mitral valve regurgitation. The disclosure also provides improved techniques for cardiac pacing.","Cardiac annuloplasty and pacing procedures, related devices and methods",A61N
11259963,"A method is provided for treating a targeted area of ocular tissue in a tissue-sparing manner comprising use of two or more therapeutic modalities, including thermal radiation source (such as an CW infrared fiber laser), operative in a wavelength range that has a high absorption in water, and photochemical collagen cross-linking (CXL), together with one or more specific system improvements, such as pen-operative feedback measurements for tailoring of the therapeutic modalities, an ocular tissue surface thermal control/cooling mechanism and a source of deuterated water/riboflavin solution in a delivery system targeting ocular tissue in the presence of the ultraviolet radiation. Additional methods of rapid cross-linking (RXL), are provided that enables cross-linking (CXL) therapy to be combined with thermal therapy.",Method and apparatus for treatment of ocular tissue using combined modalities,A61N
11259989,"Energy stimulated acupuncture, directed to a novel set of acupoints, is implemented to treat hypertension. The disclosed methods and systems are directed toward the application of electrical stimulation, or other forms of energy, to specific acupuncture points, using devices such as transcutaneous electrical stimulation electroacupuncture devices, laser acupuncture devices or ultrasound acupuncture devices, to treat hypertension, particularly in middle-aged women.",Methods and systems for treating hypertension using energy-stimulated acupuncture applied to predefined acupuncture points,A61N
11259998,A multi-phase oral composition for whitening teeth.,Multi-phase oral composition,A61N
11260075,"Non-thermal Atmospheric Plasma (NAP) from a plasma source is mixed with a liquid medium and the resulting compound is applied to the scalp to treat hair loss. The NAP-medium compound may be applied to the surface of the scalp, or produced in situ, or injected into the scalp.",Non-thermal atmospheric plasma to treat hair loss,A61N
11260128,"The presently disclosed subject matter is directed to a method of treating cancer, such as (but not limited to) metastatic bladder and breast cancer. The disclosed method comprises using two treatment modalities to synergistically treat primary and secondary tumor cells in a subject. The first element of the method comprises administering a therapeutically effective amount of a plasmonics-active metal nanoparticle to a subject comprising a primary cancer and a distant metastatic site, wherein the nanoparticle concentrates at the primary cancer. The method further comprises exposing the subject to photon radiation at the site of the primary cancer. The second element of the disclosed method comprises administering a therapeutically effective amount of an immune checkpoint modulator to the subject. The synergistic combination provides a rapid, safe, and effective treatment of local and distant lesions, better than each modality alone.",Synergistic nanotherapy systems and methods of use thereof,A61N
11260129,"A phosphor-containing drug activator and suspension thereof are provided. The suspension at least includes two or more phosphors capable of emitting ultraviolet and visible light upon interaction with x-rays. The two or more phosphors include Zn2SiO4:M12+ and (3Ca3 (PO4)2Ca(F, Cl)2:Sb3*, Mn2+) at a ratio NP-200:GTP-4300 of from 1:10 to 10:1, and each of the two phosphors have an ethylene cellulose coating and/or a diamond-like carbon coating. The suspension further includes a pharmaceutically acceptable carrier. A system for treating a disease in a subject in need thereof includes a) the above-noted suspension, b) a photoactivatable drug containing 8-methoxypsoralen (8-MOP or UVADEX) untethered from the two or more phosphors, c) one or more devices which infuse the photoactivatable drug and the suspension including the pharmaceutically acceptable carrier into a diseased site in the subject, and d) an x-ray source which is controlled to deliver a dose of x-rays to the subject for production of the ultraviolet light.","Phosphor-containing drug activator, suspension thereof, system containing the suspension, and methods for use",A61N
11260165,"Example apparatuses and systems are disclosed for providing controlled delivery of electrolysis products to a site which may be used for treatment of infection and ablation of undesirable cells and tissue. A system disclosed may include a power supply, two electrodes, an aqueous matrix that may close the electric circuit between the electrodes at the treated site, and a controller. The controller may control the electrical circuit to induce a direct current through the electrodes and an aqueous matrix to produce electrolysis products. The duration and magnitude of the charge applied may determine the dose of the products applied to the treatment site. The composition of the electrodes and the aqueous matrix may be chosen to produce desired products. An apparatus is disclosed that may be in the form of a pad for applying to a wound. An apparatus is disclosed that may be used for treating internal tissue.","Methods, systems, and apparatuses for delivery of electrolysis products",A61N
11260210,"An exemplary ultraviolet (UV) arrangement, can be provided, which can include, for example, a lumen structured to be inserted into a body of a patient and pass a percutaneous structure therethrough into the body of the patient, wherein the lumen can be configured to disperse or provide a UV radiation, and an optical arrangement coupled to the lumen, and configured to generate the UV radiation, and provide the UV radiation to the lumen to be dispersed or provided by the lumen. The lumen can include a weave of a plurality of strands. The optical arrangement can include an optical fiber(s) coupled to the lumen at one of the strands. The optical arrangement can include a plurality of optical fibers coupled to the lumen, where the optical arrangement can include a plurality of diffusing rings, and wherein each ring can be connected to one of the optical fibers.",Ultraviolet sleeves for percutaneous devices and methods for using and/or providing the same,A61N
11260216,"A ventricularly implantable medical device that includes a sensing module that is configured to detect an artifact during ventricular filling and to identify an atrial event based at least on part on the detected artifact. Control circuitry of the implantable medical device is configured to deliver a ventricular pacing therapy to a patient's heart, wherein the ventricular pacing therapy is time dependent, at least in part, on the identified atrial event.",Methods and systems for detecting atrial contraction timing fiducials during ventricular filling from a ventricularly implanted leadless cardiac pacemaker,A61N
11260217,"A mask-type beauty instrument includes a flexible mask and a controller. The flexible mask includes a first flexible layer, a second flexible layer, a plurality of functional layers located between the first flexible layer and the second flexible layer, and a plurality of electrodes electrically connected with the plurality of functional layers. The functional layer includes a carbon nanotube layer including a plurality of carbon nanotubes uniformly distributed. The flexible mask is electrically coupled with the controller via the plurality of electrodes.",Mask-type beauty instrument,A61N
11260218,A garment worn by the patient is provided. The garment has a first module electrically connected to a second module. The first module has a first sub-control unit electrically connected to a first electrode and a second electrode placed at a first muscle and a third electrode and a fourth electrode placed at a second muscle. The sub-control unit is electrically connected to a master unit. The first muscle is stimulated with a first stimulation signal without shortening the first muscle by sending the first stimulation signal to the first electrode placed. The stimulation of the first muscle relaxes the second muscle.,Medical therapy arrangement for applying an electrical stimulation to a human or animal subject,A61N
11260219,"An exemplary sound processor included in a cochlear implant system may include a control facility that represents a first frequency domain signal to a patient by 1) directing a cochlear implant included in the cochlear implant system to apply, during a first stimulation frame, a first monophasic stimulation pulse representative of a first temporal portion of the first frequency domain signal that corresponds to the first stimulation frame, the first monophasic stimulation pulse having a first polarity, and 2) directing the cochlear implant to apply, during a second stimulation frame that is temporally subsequent to the first stimulation frame, a second monophasic stimulation pulse representative of a second temporal portion of the first frequency domain signal that corresponds to the second stimulation frame, the second monophasic stimulation pulse configured to at least partially charge balance the first monophasic stimulation pulse and having a second polarity opposite the first polarity.",Utilization of an extended inter-pulse interval in a modified continuous interleaved stimulation strategy,A61N
11260220,"Cochlear implant systems can include a signal processor, an implantable battery and/or communication module, and a plurality of conductors coupling the implantable battery and/or communication module and the signal processor. The implantable battery and/or communication module can communicate data and deliver electrical power to the signal processor via the plurality of conductors. The implantable battery and/or communication module can be configured to perform characterization process to determine one or more characteristics of one or more such conductors. Characterization processes can include determining an impedance between two conductors as a function of frequency, determining whether a conductor is intact, and determining an impedance of a given conductor. Some characterization processes include grounding one or more conductors.",Implantable cochlear system with integrated components and lead characterization,A61N
11260221,"The present disclosure relates to implantable neuromodulation devices and methods of fabrication, and in particular to a thin-film electrode assemblies and methods of fabricating the thin-film electrode assembly to include a soft overmold. Particularly, aspects of the present invention are directed to a thin-film electrode assembly that includes an overmold and a supporting structure formed within a portion of the overmold. The overmold includes a first polymer and the supporting structure includes a second polymer, different from the first polymer. The thin-film electrode assembly also includes a wire formed within a portion of the supporting structure, and an electrode formed on a top surface of the supporting structure and in electrical contact with the wire.",Thin-film electrode assembly with soft overmold,A61N
11260222,"Radiopaque markers represent that a lead is suitable for a particular medical procedure such as a magnetic resonance image scan and are added to the lead or related device. The markers may be added after implantation of the lead in various ways including suturing, gluing, crimping, or clamping a radiopaque tag to the lead or to the device. The markers may be added by placing a radiopaque coil about the lead, and the radiopaque coil may radially contract against the lead to obtain a fixed position. The markers may be added by placing a polymer structure onto the lead where the polymer structure includes a radiopaque marker within it. The polymer structure may include a cylindrical aperture that contracts against the lead to fix the position of the polymer structure. The polymer structure may form a lead anchor that includes suture wings that can be sutured to the lead.","Radiopaque markers for implantable medical leads, devices, and systems",A61N
11260223,"A low-frequency treatment device and a treatment system with enhanced user convenience. An acquisition unit acquires an atmospheric pressure of a position where the low-frequency treatment device is located (step S102), a determination unit determines whether the atmospheric pressure is less than a threshold (step S104), and a treatment portion increases an intensity of low frequency treatment if the atmospheric pressure is less than the threshold (step S108).",Low-frequency treatment device and treatment system,A61N
11260224,"The invention comprises a method and apparatus for delivering electrons to skin of a person, comprising the steps of: (1) attaching a longitudinal length of a flexible electrically conductive tape to the skin of the person, the flexible electrically conductive tape comprising: an electrically conductive strip and an adhesive layer, the adhesive layer comprising a top surface and an adhesive surface, (2) the adhesive surface affixing the electrically conductive strip to the skin, where the adhesive layer comprises a set of apertures therethrough to form longitudinally distributed electrical contact points along a length of the electrically conductive strip; and (3) an energy source delivering electrons, under control of an electrical control circuit of a controller, to the electrical contact points of the flexible electrically conductive tape.",Deep tissue pulsed electromagnetic field therapy apparatus and method of use thereof,A61N
11260225,"Devices, systems and methods are disclosed that allow a patient to self-treat a medical condition, such as migraine headache, by electrical non-invasive stimulation of a nerve, such as the vagus nerve. A nerve stimulator is configured for coupling to a mobile device configured to receive a wireless signal, such as a mobile phone. The stimulator is further configured to generate an electrical impulse and to transmit the electrical impulse through the contact surface and the outer skin surface of the patient to modulate a nerve within the patient.",Nerve stimulator for use with a mobile device,A61N
11260226,"An exemplary cochlear implant assembly includes a cochlear implant configured to apply electrical stimulation to the recipient by way of an electrode array, a cochlear implant antenna communicatively coupled to the cochlear implant, and an encapsulant that covers the cochlear implant and the cochlear implant antenna, the encapsulant impregnated with a dielectric material that is configured to confine an electric field around the cochlear implant antenna. Corresponding methods for manufacturing cochlear implant assemblies are also described.",Cochlear implant assemblies and methods of manufacturing the same,A61N
11260227,"A method of calibrating stimulation threshold levels of a cochlear implant, comprises sending a series of stimulation signals having a predetermined length in time to a selected subset of a plurality of stimulation electrodes of the cochlear implant of a user, wherein for each signal of the series of stimulation signals, the stimulation level is larger compared to the stimulation level of the previous stimulation signal; receiving an electrophysiological signal for each stimulation signal from a measurement electrode attached to the head of the user; calculating a cross-correlation signal for each of the received electrophysiological signals for each stimulation level following the first stimulation signal with respect to the first electrophysiological signal received for the first stimulation signal, determining, whether the respective cross-correlation signal exceeds a predetermined threshold level, wherein the sending of the series of stimulation signals is stopped and the stimulation level is set as the threshold stimulation level for the selected subset of stimulation electrodes, in case it is determined that the cross-correlation signal exceeds the predetermined threshold level for a first time, and outputting the level of stimulation at which the sending is stopped.",Cross-correlation threshold estimation method (XTEM),A61N
11260228,"A wearable device combines its existing functions (e.g., a headphone) with non-invasive autonomic modulation using tragus or other external auditory meatus stimulation. The wearable device can output audio to a user, such as music, podcast, etc., and further provide modulation of the vagus nerve via tragus stimulation or other external auditory meatus stimulation to treat various diseases.",Wearable device with tragus modulation system,A61N
11260229,"Disclosed are apparatuses and methods for reducing or limiting blood loss and reducing bleed time in a subject by combined vagus and trigeminal stimulation. The apparatuses and methods may activate (e.g., electrically) one or more branches of the trigeminal nerve and may concurrently (at overlapping or near-overlapping time) independently activate the vagus nerve. This activation may be invasive or non-invasive.",Methods and apparatuses for reducing bleeding via coordinated trigeminal and vagal nerve stimulation,A61N
11260230,An implantable pulse generator (IPG) that generates spinal cord stimulation signals for a human body has a programmable signal generator that can generate the signals based on stored signal parameters without any intervention from a processor that controls the overall operation of the IPG. While the signal generator is generating the signals the processor can be in a standby mode to substantially save battery power. The IPG also contains circuity to indicate to a patient that proper alignment exists between the IPG and an external charger to charge a battery in the IPG.,Implantable pulse generator that generates spinal cord stimulation signals for a human body,A61N
11260231,"Techniques, systems, and devices are disclosed for delivering stimulation therapy to a patient. In one example, a medical device determines a first set of stimulation parameters that define entrainment stimulation pulses configured to entrain electrical activity in a patient. The medical device may control a stimulation generator to generate the entrainment stimulation pulses according to the first set of stimulation parameters. The medical device may further determine a second set of stimulation parameters that define at least one desynchronization stimulation pulse configured to disrupt at least a portion of the electrical activity entrained by the entrainment stimulation pulses. The medical device may subsequently control the stimulation generator to generate the desynchronization stimulation pulse(s) according to the second set of stimulation parameters.",Electrical stimulation modulation,A61N
11260232,"Feedback regarding electrical stimulation is provided to a patient. Electrical stimulation is applied to the patient. The electrical stimulation is applied by varying an electrical stimulation parameter. A signal is communicated to the patient via an electronic device. The signal is correlated with the electrical stimulation parameter such that the signal varies in association with the varying of the electrical stimulation parameter. The communicating is performed while the electrical stimulation is applied. Feedback is received from the patient in response to the electrical stimulation. Based on the received feedback from the patient, the electrical stimulation is adjusted.","System, method, and device for providing feedback to a patient during electrical stimulation",A61N
11260233,"According to some aspects, a cardiac pacemaker for implantation within a subject is provided, the pacemaker including a housing, at least one sensor configured to detect an activity level of the subject, and at least one processor coupled to the sensor configured to detect inactivity of the subject based on output from the at least one sensor, produce a first signal configured to increase the heart rate of the subject to a first heart rate during a first time period, wherein the first heart rate is above a resting heart rate and below 100 beats per minute, and in response to determining that the first time period has elapsed, producing a second signal configured to increase the heart rate of the subject to a second heart rate during a second time period, wherein the second heart rate is between 100 and 140 beats per minute.",Techniques for heart muscle remodeling using a cardiac pacemaker and related systems and methods,A61N
11260234,"A pacemaker is configured to operate in an atrial synchronous ventricular pacing mode and, after expiration of a conduction check time interval, switch to an asynchronous ventricular pacing mode that includes setting a ventricular pacing interval to a base pacing rate interval. The pacemaker is further configured to determine when atrioventricular block detection criteria are satisfied during the asynchronous ventricular pacing mode and, responsive to the atrioventricular block detection criteria being satisfied, switch back to the atrial synchronous ventricular pacing mode.",Mode switching in a ventricular pacemaker to promote atrioventricular conduction,A61N
11260235,"The present invention relates to a system for communicating an operational state of a neuronal stimulation apparatus to an individual, comprising: means for determining the operational state of the apparatus; means for transmitting a first neuronal stimulation signal to a neuronal stimulation means of the individual adapted to elicit a sensory percept in the cortex of the individual, wherein the first neuronal stimulation signal is indicative of the operational state of the apparatus. The present invention further relates to a method and computer program comprising the steps of: determining the operational state of the apparatus, transmitting a neuronal stimulation signal to a neuronal stimulation means of the individual adapted to elicit a sensory percept in the cortex of the individual, wherein the first neuronal stimulation signal is indicative of the determined operational state of the apparatus.","Neuronal signal system, method and computer program for device status signaling",A61N
11260236,"Systems and methods for providing a trial neurostimulation to a patient for assessing suitability of a permanently implanted neurostimulation are provided herein. In one aspect, a trial neurostimulation system includes an EPG affixation device that secures the EPG to the patient when connected to a lead extending through a percutaneous incision to a target tissue location, while allowing for ready removal of the EPG for charging or bathing. In another aspect, the system includes an EPG provided with a multi-purpose connector receptacle through which the the EPG can deliver neurostimulation therapy to an implanted lead or the EPG can be charged. In yet another aspect, the EPG can include a multi-purpose connector receptacle that is alternatingly connectable with a plurality of differing connector to facilitate differing types of therapies with one or more neurostimulation devices, ground patches or various other devices, such as charging or testing devices.",External pulse generator device and affixation device for trial nerve stimulation and methods of use,A61N
11260237,"In embodiments, an external defibrillator has an electrical circuit with a special output stage for the high-voltage defibrillation pulse. The output stage includes switches that can turn on for delivering the pulse, and off during all other times. The output stage also includes a diverting resistance to divert electrical current that could leak into the patient while a capacitor is being charged. An optional detector may notify if a component is malfunctioning. An advantage can be that an external defibrillator may be created according to embodiments that uses, in its output stage, semiconductor switches instead of relays. As semiconductor switches weigh less and occupy less volume than relays, an external defibrillator according to embodiments may have less weight and volume. Especially in wearable defibrillator applications, less weight means less effort to carry and less volume means easier concealment under clothing.",Wearable defibrillator with output stage having diverting resistance,A61N
11260238,"A wearable cardioverter defibrillator (WCD) comprises a plurality of electrocardiography (ECG) electrodes and a plurality of defibrillator electrodes to contact the patient's skin when the WCD is delivering therapy to the patient, a preamplifier coupled to the ECG electrodes to obtain ECG data from the patient. a processor to receive the ECG data from the preamplifier, and a high voltage subsystem to provide a defibrillation voltage to the patient through the plurality of defibrillator electrodes in response to a shock signal received from the processor. In a first power mode of a range of power modes the preamplifier is configured to perform low-fidelity ECG acquisition and the processor is configured to perform simple arrythmia detection analysis, and in a second mode of the range of power modes the preamplifier is configured to perform high-fidelity ECG acquisition and the processor is configured to perform complex arrythmia detection analysis.",Wearable medical device (WMD) implementing adaptive techniques to save power,A61N
11260240,"An attachment apparatus for use in combination with a known low-level laser therapy device. The apparatus is attachable to the front portion of, and operable with, a low-level laser therapy device for passing coherent light past the fur of an animal patient. The apparatus has a body with a plurality of pins that can be pushed through the fur, and which transmit a low-level laser therapy light to skin of the animal. The pins are composed of material that transmits the required light wavelength to the animal's skin.",Apparatus attachable to a low-level laser therapy device to transmit light or infrared light through the fur of an animal onto the animal's skin,A61N
11260241,"A method and computer program product for suppressing the symptoms of multiple sclerosis (MS) by irradiating a subject exhibiting the symptoms with a pre-determined dose of UV-containing light from a light source and detecting a suppression of the clinical symptoms of MS. In particular, the detected suppression of the clinical symptoms is disassociated from the vitamin D production within the subject.",Method of treating multiple sclerosis,A61N
11260242,"Methods and systems for use in treating one or more patient's sensory impairment, e.g., associated with peripheral neuropathy. An exemplary system may be configured to generate treatment information for treating sensory impairment in at least one body portion using photonic energy from a therapeutic laser based on data indicative of damage.",Systems and methods for use in treating sensory impairment,A61N
11260243,"An infrared sudation device includes a support element (1) extending along a longitudinal axis (X) and a cover element (2a, 2b) of semicylindrical shape mounted on the support element (1) so as to delimit an internal volume extending in the longitudinal direction between the support element and the internal surface of the cover element. The internal surface of the cover element is covered at least in part with a heating layer (3a, 3b) able to emit far-infrared radiation in at least part of the internal volume. The infrared sudation device includes a housing of photocatalyst (4), permeable to the infrared radiation emitted, supporting a photocatalyst (5) and arranged in proximity to the internal face of the heating layer (3a, 3b) so as to allow the photocatalyst to be activated using the energy supplied by the infrared radiation emitted.",Infrared sudation device,A61N
11260244,"A process for treating highly localized carcinoma cells that provides precise positioning of a therapeutic source of highly ionizing but weakly penetrating radiation, which can be shaped so that it irradiates essentially only the volume of the tumor. The intensity and duration of the radiation produced by the source can be activated and deactivated by controlling the neutron flux generated by an array of electrically controlled neutron generators positioned outside the body being treated. The energy of the neutrons that interact with the source element can be adjusted to optimize the reaction rate of the ionized radiation production by utilizing neutron moderating material between the neutron generator array and the body. The source device may be left in place and reactivated as needed to ensure the tumor is eradicated without exposing the patient to any additional radiation between treatments. The source device may be removed once treatment is completed.",Surgically positioned neutron flux activated high energy therapeutic charged particle generation system,A61N
11260245,Systems and methods are provided for radiation delivery. An exemplary method includes receiving an image depicting anatomical data of a target region of patient tissue and determining an initial prescribed dose of radiotherapeutic radiation to be delivered to the target region. The method also includes discretizing the arc for VMAT into a plurality of arc segments and performing an iteration process for determining an arc dose according to radiation delivered in the arc segments. The method further includes determining whether a condition for terminating the iteration process is met and terminating the iteration process based on a result of the determination that the condition for terminating the iteration process is met.,System and method for determining arc dose for arc therapy,A61N
11260246,Apparatus and methods for controlling a radiotherapy electron beam. Exemplary embodiments provide for focusing the electron beam at different depths by altering parameters of a plurality of magnets. Exemplary embodiments can also provide for focusing the electron beam at different depths while maintaining the energy level of the electron beam at a consistent level.,Apparatus and methods for magnetic control of radiation electron beam,A61N
11260247,A passive compression wave imaging system comprises an array of sensor elements arranged in a sparse array and a processor arranged to: store a plurality of samples of the output from each of the sensor elements over a sample period; derive from the stored samples a value for each of a set of image pixels; wherein for each of the image pixels the processing means is arranged to: define a plurality of different sets of weights for the elements of the sparse array; calculate a component of a pixel value from each of the sets of weights and the stored samples; and sum the components of the pixel value to produce a final pixel value.,Passive ultrasound imaging with sparse transducer arrays,A61N
11260248,"Systems and methods are disclosed related to using acoustic waves to detect neural activity in a brain and/or localize the neural activity in the brain. Sensors positioned outside of a skull encasing the brain can detect acoustic waves associated with the neural activity in the brain. From output signals of the sensors, a particular type of neural activity (e.g., a seizure) can be detected. A location of the neural activity can be determined based on outputs of the sensors. In some embodiments, the ultrasound energy can be applied to the location of the neural activity in response to detecting the neural activity.","Detection, localization, and/or suppression of neural activity using acoustic waves and/or ultrasound",A61N
11260249,"A method of treating colorectal cancer included placing a high intensity focused ultrasound (HIFU) probe proximate a designated treatment volume at one of the colon and the rectum of a patient. The method further includes delivering HIFU via the HIFU probe at a frequency of at least 1 mHz for at least 3 seconds to raise a temperature of a first portion of the designated treatment volume to above 65° C., thereby ablating the first portion and causing a tissue defect within the designated treatment volume. The method further includes applying a nonablative dose of energy via the HIFU probe to a second portion of the designated treatment volume to provoke stem cell homing in the second portion, thereby encouraging tissue regrowth.","System, apparatus and method for high intensity focused ultrasound and tissue healing activation",A61N
11261241,"Apparatuses, compositions and methods for removing cells which interfere with regenerative processes. The apparatuses, compositions and methods selectively kill partially functional and/or non-functional cells versus functional cells while protecting functional proliferative cells to the extent that, upon removal of the killed cells by disintegration or scavenging, functional cells replace the partially- or non-functional cells.","Methods, compositions and apparatuses for facilitating regeneration",A61N
11261345,"A thiol-ene shape memory polymer including a sequential chain of a first type of monomer covalently bonded to a second type of monomer via thiol-ene linkages that form a backbone of the polymer. The first type of monomer includes two or more thiol functional groups and the second type of monomer includes two or more alkene functional groups. The sequential chain of the covalently bonded first and second types of monomers forming the polymer backbone is free of ester groups. Also disclosed in a method of synthesizing the thiol-ene shape memory polymer, a bio-electronic device including a substrate layer composed of the thiol-ene shape memory polymer, and a method of manufacturing the bio-electronic device.","Hydrolytically stable polymers, method of synthesis thereof and use in bio-electronic devices",A61N
11261496,Methods for detecting a prostate cancer in a subject comprise detecting a marker selected from an endosomal associated marker and/or a lysosomal associated marker from the subject.,Methods for detecting prostate cancer by determining the ratio of early to late endosomal markers,A61N
11262379,"All fluids, when placed within a Kukharev region at a moment of gravitational resonance, form vibrations of different frequencies within themselves. If, at the same moments of gravitational resonance, forced oscillations of the same frequency are provided as a treatment on a living organism, a double resonance is formed within the fluid, and a sharp increase in the amplitude of oscillations within the fluid formed as a result of the double resonance in turn causes the destruction of the fluid. The method is determined utilizing Kukharev region data on the particular fluid desired to be destroyed or otherwise removed from the living organism. By further fine-tuning the forced oscillation (i.e., the directed radiation), the natural oscillations of the base fluid can be further adjusted to modify the fluid's properties.",Treatment of living organisms based on gravitational resonances and kukharev region data,A61N
11262699,"An ultrasonic apparatus (100) for creating a holographic ultrasound field (1) comprises an ultrasound source device (10) being adapted for creating an ultrasound wave, and a transmission hologram device (20) having a transmission hologram (21) and an exposed acoustic emitter surface (22), said transmission hologram device (20) being acoustically coupled with the ultrasound source device (10) and being arranged for transmitting the ultrasound wave through the acoustic emitter surface (22) and creating the holographic ultrasound field in a surrounding space, wherein the acoustic emitter surface (22) is a smooth surface which do not influence the field distribution of the ultrasound wave. Furthermore, a method of creating a holographic ultrasound field in an object (3), wherein the ultrasonic apparatus (100) is used, and applications of the ultrasonic apparatus (100) are described.",Apparatus and method for creating a holographic ultrasound field in an object,A61N
11263764,"Embodiments of the disclosure may be directed to an image processing system configured to receive a medical image of a region of a subject's body taken at a first time and to receive a surface image of an exterior portion of the region of the subject's body taken at the first time. The image processing may also be configured to receive a medical image of the region of the subject's body taken at a second time and to register the medical image taken at the first time, the surface image taken at the first time, and the medical image taken at the second time.",Methods and devices for surface motion tracking,A61N
11264527,"Various embodiments of an integrated circuit package and a method of forming such package are disclosed. The integrated circuit package includes first and second active dies. Each of the first and second active dies includes a top contact disposed on the top surface of the die and a bottom contact disposed on a bottom surface of the die. The package further includes a via die having first and second vias that each extends between a top contact disposed on a top surface of the via die and a bottom contact disposed on a bottom surface of the via die, where the bottom contact of the first active die is electrically connected to the bottom contact of the first via of the via die and the bottom contact of the second active die is electrically connected to the bottom contact of the second via of the via die.",Integrated circuit package and system using same,A61N
11264964,"The invention relates to a hearing aid a cochlear implant comprising a) at least one input transducer for capturing incoming sound and for generating electric audio signals which represent frequency bands of the incoming sound, b) a sound processor which is configured to analyze and to process the electric audio signals, c) a transmitter that sends the processed electric audio signals, d) a receiver/stimulator, which receives the processed electric audio signals from the transmitter and converts the processed electric audio signals into electric pulses, e) an electrode array embedded in the cochlear comprising a number of electrodes for stimulating the cochlear nerve with said electric pulses, and f) a control unit configured to control the distribution of said electric pulses to the number of said electrodes. The control unit is configured to distribute said electric pulses to the number of said electrodes by applying one out of a plurality of different coding schemes, and wherein the applied coding scheme is selected according to characteristics of the incoming sound.","Audio processing device, system, use and method in which one of a plurality of coding schemes for distributing pulses to an electrode array is selected based on characteristics of incoming sound",A61N
11266339,"Provided herein relates to implantable devices and systems with dynamic silk coatings. In some embodiments, the dynamic silk coatings can be formed in situ or in vivo.",Dynamic silk coatings for implantable devices,A61N
11266372,"This document discusses, among other things, systems and methods to determine an indication of contractility of a heart of a patient using received physiologic information, and to determine blood pressure information of the patient using the heart sound information and the determined indication of contractility of the heart. The system can include an assessment circuit configured to determine an indication of contractility of a heart of the patient using first heart sound (S1) information of the patient, and to determine blood pressure information of the patient using second heart sound (S2) information of the patient and the determined indication of contractility of the heart.",Chronic monitoring of blood pressure using heart sounds,A61N
11266377,"A support apparatus comprises processing circuitry. The processing circuitry is configured to calculate, based on an irradiation plan with radiation on a target site of a subject, a recommendation degree of disposition of an ultrasonic probe configured to scan the target site at irradiation with the radiation, for each position in the subject. And the processing circuitry is configured to notify an operator of the recommendation degree in association with a position in the subject.",Support apparatus and support method,A61N
11266381,"A sweat sensing device includes a plurality of sweat collection pads communicating with a sensor. Each of the pads is activated by a timing circuit which allows one or more of the pads to be activated at a selected time and subsequent deactivated after a defined period of time. This allows for selective collection of sweat from a plurality of pads over a prolonged period of time. An impedance measuring circuit can be employed to determine if one or more of the pads becomes disconnected, in order to avoid irritation. Further, the devices can use a common microfluidic device which both transports sweat activating substance, such as pilocarpine, to the surface of the skin and directs sweat away from the skin to a sensing device.","Devices for integrated, repeated, prolonged, and/or reliable sweat stimulation and biosensing",A61N
11266463,"Systems for nerve and tissue modulation are disclosed. An illustrative system may include an intravascular nerve modulation system including a catheter shaft, an expandable basket and one or more electrode assemblies affixed to the expandable basket. The one or more electrode assemblies may be affixed to the expandable basket using one or more covers or coatings.",Devices and methods for nerve modulation,A61N
11266464,"An antenna assembly for microwave ablation can include a radiator for emitting a microwave for ablation; a coaxial cable for transmitting the microwave for ablation generated by a microwave generator to the radiator; an annular composite structure is provided around the coaxial cable for inhibiting an electromagnetic wave from propagating backwards along the coaxial cable. In some embodiment, the annular composite structure comprises an annular nonmetallic layer and an annular metallic layer located outside the annular nonmetallic layer. In some embodiments, the annular metallic layer is electrically insulated from the coaxial cable. In some embodiments, the antenna assembly can be used with a microwave ablation needle. The annular composite structure can inhibit the backward propagation of the microwave along the coaxial cable exterior wall. In some embodiments, circulation water enters the radiation zone, to avoid high temperatures of the head the ablation needle.",Antenna assembly for microwave ablation and microwave ablation needle using the same,A61N
11266529,"The present invention relates to an ophthalmic treatment apparatus and a control method therefor, and provides an ophthalmic treatment apparatus and a control method therefor, the ophthalmic treatment apparatus comprising: a setting unit formed so as to set a treatment mode; a therapeutic light emission unit emitting therapeutic light at a target position of an eyeground multiple times so as to perform treatment; a monitoring unit for monitoring information on the state of the target position by the therapeutic light during the emission of the therapeutic light; and a control unit for determining whether a treatment intensity according to the treatment mode has been reached, by using the information monitored by the monitoring unit, and for controlling an operation of the therapeutic light emission unit on the basis of the determination.",Ophthalmic treatment device and control method therefor,A61N
