patent_id,patent_abstract,patent_title,cpc_subclass
11369610,Compositions and methods for the treatment of hair growth and the prevention of hair loss.,Methods and compositions for the treatment of hair loss,A61Q
11369631,A gelling liquid formulation comprising a thermoresponsive hydrogel modified with an agent that reduces the alters the native gelation point of the thermoresponsive hydrogel and methods for making and using the same.,Oral gelling liquid formulations,A61Q
11369665,"A peptide with anti-inflammatory activity, wherein the peptide comprises SEQ ID NO: 1, the peptide has above 80% homology of amino acid sequence with above-mentioned sequence, or the peptide is the fragment of the above-mentioned peptides is described. An anti-inflammatory composition comprising the above mentioned peptides is described. According to the present invention, a peptide comprising a sequence of SEQ ID NO: 1 has outstanding efficacy in both suppressing inflammation and in prophylactic means. Therefore, the composition comprising the peptide of this invention can be used as anti-inflammatory pharmaceutical composition or as cosmetic composition, in turn, treating and preventing a variety of different types of inflammatory diseases.",Anti-inflammatory peptides and composition comprising the same,A61Q
11369686,"A cellulose membrane according to an embodiment of the present disclosure is a self-supporting cellulose membrane having a thickness of between 20 nm and 1300 nm, inclusive, composed of regenerated cellulose having a weight average molecular weight of 150,000 or more.","Membrane for sticking to living organism, and method for producing same",A61Q
11369718,"The present technology relates to a method of augmenting soft facial tissue in a human subject using a liquid suspension including amnion allograft. Analysis of the changes to midface volume, specifically the Ogee curve, observed in the chronological progression of photographs illustrates aesthetic improvements in both Platelet Rich Plasma (PRP) and amnion allograft treatment groups, with changes in the facial grading scale. Less patient downtime and slightly more rapid improvements were noted in the amnion group in comparison to PRP treatment participants. As a result, the amnion allograft provides advantages over the PRP procedure.",Method and use of cryopreserved mesenchymal stem cells via liquid suspension from the amniotic sac for rejuvenation of the midface,A61Q
11369811,"Disclosed herein is an agent for shaping or altering the shape of hair, such as by straightening or relaxing hair, the agent comprising: A. a hair treatment composition containing an alkaline material selected from a hydroxide-containing compound and a carbonate compound; a cationic polymer selected from a quaternary diammonium polycondensate; an amphoteric polymer selected from a quaternary ammonium compound; an organic solvent, and water; and optionally, B. an activator component; wherein the pH of the composition is equal to or greater than 12 and wherein the weight ratio of (b) to (c) ranges from about 1 up to about 3.",Compositions for shaping or altering the shape of hair,A61Q
11369812,"A non-irritation, non-blurring ophthalmic sunscreen composition contains a liquid vehicle base, such as an artificial tear formulation or an ophthalmic suspension or ointment. The composition includes at least one inorganic and/or at least one organic active ingredient. The inorganic active ingredients may include, but not be limited to zinc oxide, titanium dioxide, iron oxide, zirconium oxide, and cerium oxide. The organic active ingredients may include, but not be limited to dioxybenzone, octinoxate, octisalate, homosalate, avobenzone, octocrylene, para-aminobenzoic acid, cinoxate, methyl anthranilate, octocrylene, padimate O, ensulizole, sulisobenzone, trolamine salicylate, and ecamsule.","Non-irritating, non-blurring ophthalmic sunscreen",A61Q
11370601,"The invention relates to an aerosol device comprising: a container containing a cosmetic composition which comprises at least one fixing polymer, and a dispensing head (3) comprising a body (5) and an end part (7) comprising at least two outlet orifices (12) configured to allow spraying of the composition about a longitudinal axis (Y) of the end part (7) in at least two different directions, the dispensing head (3) comprising at least first (15) and second (16) chambers, through which the composition stream successively passes before it exits via the outlet orifices (12).",Aerosol device for hair shaping and/or hairstyle hold,A61Q
11370863,Disclosed are oral care compositions of novel phosphono-phosphate and anionic group containing polymer compositions that have targeted uses with divalent cations and surfaces having divalent cations. These compounds can be used to deliver anionic character to surfaces such as calcium hydroxyapatite for use in oral care applications.,Oral care compositions comprising phosphono-phosphate and anionic group containing polymers,A61Q
11370923,"The present invention relates to a technology for producing a black pearlescent pigment for cosmetics which is a human-friendly and nature-friendly by using a pigment including natural charcoal powder. The production method of the pearlescent pigment using natural charcoal according to the present invention includes (a) milling natural charcoal to produce a pigment including natural charcoal powder; and (b) coating a flake substrate with the produced pigment including the natural charcoal powder, wherein the milling is performed at 20 to 40 Hz for 24 to 72 hours, and an average particle size of the pigment including the natural charcoal powder is 100 to 300 nm.",Black pearlescent pigment using natural charcoal and production method thereof,A61Q
11371010,"The invention relates to a process for the preparation of a cosmetic or dermatological active principle, comprising the culturing of at least one nonphotosynthetic and nonfruiting filamentous bacterium on a medium comprising at least one nonsulphurous mineral and/or thermal water.It also relates to a cosmetic or dermatological composition comprising at least one bacterium of the genus Vitreoscilla or one of its extracts.",Process for the preparation of active principles on thermal water and compositions comprising them,A61Q
11373420,"Hair loss/gain and scalp changes are monitored using vehicle cameras and sensors of connected vehicles. Each vehicle is equipped with at least one camera which images the hair and scalp of a person riding in the vehicle. Each vehicle is operatively connected to a hair and scalp improvement application in a computing cloud which includes a registration module which registers each vehicle. Additionally, the person may register with the hair and scalp improvement application to have his/her hair and scalp analyzed when travelling in any of the registered vehicles. The hair and scalp improvement application is operatively connected to a hair and scalp data artificial intelligence (AI) analytics module and a data lake to search and analyze information related to the changes in the hair and scalp images. A hair and scalp treatment recommendation is transmitted to the person.",Methods and systems for improving human hair and scalp using vehicle cameras and big data AI analytics,A61Q
11375741,"The present disclosure describes methods of obtaining and/or deriving proteins from plants of the Nicotiana species and methods for incorporation of such proteins into various products. For example, a method for obtaining a protein-enriched material from a plant of the Nicotiana species or portion thereof is provided, comprising: extracting one or more proteins from the plant material into a solvent to form a liquid protein-containing extract; separating a solid extracted plant material from the liquid protein-containing extract; clarifying the liquid protein-containing extract to form a clarified protein-containing extract and a solids fraction; and treating the clarified protein-containing extract so as to provide a protein-enriched material comprising at least about 60% protein by weight.",Protein-enriched tobacco-derived composition,A61Q
11376198,"The present invention primarily relates to a method for producing a powder containing a plurality of capsules incorporated into crystals, wherein these capsules contain one or more ingredients. Further, the present invention relates to the respective powder, as well as product containing this powder, the use of the powder as well as methods for producing respective products and methods for perfuming substrates.",Powder containing crystals comprising ingredients enclosed therein,A61Q
11376199,"Described herein, an anhydrous cosmetic composition includes one or more water-absorbing components; a malodour-controlling component; a cosmetically acceptable carrier; wherein the anhydrous cosmetic composition has a burst resistance pressure greater than about 137.9 mBar (2 psi); wherein the anhydrous cosmetic composition has a water vapor sorption per 100 g of the composition from about 2.0 g to about 15 g; and wherein the anhydrous cosmetic composition is essentially free of aluminium-based antiperspirant actives.",Anhydrous cosmetic compositions and uses,A61Q
11376201,Compositions and methods of manufacture for an extended time-release fragrance comprising volatile organic compounds. A composition of the disclosure includes an effective amount of a volatile organic compound for providing a fragrance that can be sensed by a user and fractionated coconut oil comprising caprylic acid and capric acid.,Micellar extended release nanostructures,A61Q
11376202,"The subject of the invention is a wax-in-water emulsion containing at least one fatty acid ester of tetramethylpropylethylenediamine, which is intended to replace triethanolamine, known to decompose into nitrosamines when the preserved emulsion is packaged in a thermoplastic material. Moreover, this emulsion has the advantage of gaining shade depth and fluidity, especially in products rich in waxes.",Mascara composition containing a tetrahydroxypropyl ethylenediamine ester,A61Q
11376203,"The present invention is in the field of hair treatment compositions; in particular relates to hair treatment compositions for hair volume reduction. Despite the prior art, there still exists the opportunity to increase the conditioning benefits delivered through hair treatment compositions. It is therefore an object of the present invention to provide a hair treatment composition that retains shape and reduces frizz even after exposure to humidity and washing the hair. It has been found that reduced hair frizz and hair shape retention even after exposure to moisture can be obtained by using N-formyl amino acids.",Hair treatment composition,A61Q
11376204,"Cosmetic composition comprising anionic surfactants, amphoteric surfactants, cationic polymers and liquid fatty substances chosen from fatty alcohols and fatty esters, and cosmetic treatment process The present invention relates to a cosmetic composition, especially a hair composition, comprising: —one or more anionic surfactants, —one or more amphoteric surfactants, —one or more cationic polymers with a high cationic charge density, —one or more liquid fatty substances chosen from non-oxyalkylenated fatty alcohols and monocarboxylic fatty acid esters, and also mixtures thereof. The invention also relates to a cosmetic process for treating, and more particularly for washing and conditioning, keratin materials, especially the hair, using the present composition.","Cosmetic composition comprising anionic surfactants, amphoteric surfac-tants, cationic polymers and liquid fatty substances chosen from fatty alco-hols and fatty esters, and cosmetic treatment process",A61Q
11376205,"The invention provides, in the field of caring for and/or making up keratin materials, especially the skin, a composition in water-in-oil emulsion form, containing:      ","Water-in-oil emulsion containing baicalin, a xanthine base, a vitamin B3, and a polyvalent metal cation salt",A61Q
11376206,"A two-phase oral care whitening composition including a hydrophobic phase and a hydrophilic phase, and methods for oral care whitening teeth with the same are provided. The hydrophobic phase may include a source of hydrogen peroxide and an acyl donor. The hydrophilic phase may include an enzyme that catalyzes the generation of peracetic acid between the source of hydrogen peroxide and the acyl donor. At least one of the hydrophobic phase and the hydrophilic phase may further include at least one surfactant.",Two-phase oral care whitening compositions,A61Q
11376207,"The present disclosure relates to composition and method for treating hair. A hair care composition comprising, in a cosmetically acceptable solvent: (a) one or more carboxylate anionic surfactants; (b) one or more cationic guar compounds; (c) one or more polysaccharide gums; and (d) one or more glyceryl esters, present in a total amount of at least 2 wt. % based on the total weight of the hair are composition. The composition of the present invention may optionally comprise one or more secondary surfactants.",Hair care compositions,A61Q
11376208,"The present invention relates to a composition for dyeing keratin fibres comprising at least one aqueous dispersion of particles of hybrid film-forming hydrophobic acrylic polymer, at least one linear block silicone copolymer and at least one pigment. It also relates to a dyeing method in which said composition is applied to the keratin fibres, the operation optionally being followed by a drying operation. The composition makes it possible to obtain a coloured, shampoo-resistant coating that leaves the treated fibres individualized, with an improved cosmetic feel.",Pigment dyeing composition based on a particular acrylic polymer and silicone copolymer,A61Q
11376209,"An aqueous anti-dandruff shampoo composition which comprises: (I) a cleansing surfactant selected from the group consisting of anionic surfactant, zwitterionic or amphoteric surfactant and nonionic surfactant; (II) suspended particles of an anti-dandruff agent, (III) an anti-settling, thickening polymer, wherein the anti-settling, thickening polymer, comprises: (a) 40 to 74.5 wt % of structural units of C1-4 alkyl acrylate; (b) 20 to 50 wt % of structural units of methacrylic acid; (c) 0.2 to <5 wt % of structural units of 2-acrylamido-2-methylpropane sulfonic acid (AMPS); (d) 5 to 25 wt % of structural units of a specialized associated monomer having the following structure wherein R1 is a linear saturated C10-24 alkyl group; wherein R2 is a hydrogen or a methyl group (preferably, wherein R2 is a methyl group); and wherein n is an average of 20 to 28; with the proviso that the structural units of the specialized associated monomer (d) are derived from one of (i) a single specialized associated monomer (preferably, a single specialized associated monomer wherein R1 is selected from the group consisting of a linear saturated C12 alkyl group, a linear saturated C18 alkyl group and a linear saturated C22 alkyl group; more preferably, a single specialized associated monomer wherein R 1 is selected from the group consisting of a linear saturated C12 alkyl group and a linear saturated C18 alkyl group); (ii) two specialized associated monomers, wherein R1 is, respectively, a linear saturated C12 and a linear saturated C18 alkyl group; or (iii) two specialized associated monomers, wherein R1 is, respectively, a linear saturated C18 alkyl group and a linear saturated C22 alkyl group; (e) 0 to 1 wt % of structural units of acrylic acid; and (f) 0 to 2 wt % of structural units of multi-ethylenically unsaturated crosslinking monomer or chain transfer agent; and wherein the sum of the weight percentages of structural units (a)-(f) is equal to 100 wt % of the anti-settling, thickening polymer; and the use of such a composition in a method of treating hair or scalp.",Antidandruff composition and method of use,A61Q
11376210,Disclosed is a method of applying a topical skin composition to skin. The method can include applying the composition to skin. The composition can include Silybum marianum fruit extract and Momordica grosvenorii fruit extract.,Cosmetic formulation,A61Q
11376211,"The present invention concerns a composition comprising a Lycium barbarum extract or Lycium barbarum polysaccharide in combination with a Moringa oleifera extract and a pharmaceutically acceptable carrier. The composition finds application both in the medical field, in the treatment of actinic lesions, precancerous skin lesions, or non-melanoma skin cancer, and in non-therapeutic applications in the treatment of skin damage caused by exposure to the sun's rays, such as photoaging.",Composition for the prevention and treatment of skin damages caused by photo-exposure,A61Q
11376212,"Disclosed in the present specification is a skin whitening composition comprising a Bacillus hwajinpoensis strain, a lysate thereof, a cultured product thereof or an extract of the strain, lysate or cultured product as an active ingredient. Disclosed in the present specification is a Bacillus hwajinpoensis strain SNC 135, having an accession number of KCCM12051P, which has a skin whitening function.",Skin whitening composition comprising cultured product of Bacillus hwajinpoensis or extract thereof,A61Q
11376231,"Compositions with fulvate fractions alone or in combination with growth factors, bioactive fragmented peptides, or combinations thereof are disclosed herein. Also disclosed are methods of using said compositions for the catalyzing cellular regeneration, including the healing, treatment, or prevention of skin disorders. Also disclosed are methods for extracting, isolating, and purifying fulvate fractions for use in the manufacture of said compositions.",Compositions of bioactive fulvate fractions and uses thereof,A61Q
11376235,"To provide a novel inflammasome inhibitor capable of inhibiting activation of inflammasome, the present inventors newly found that arctigenin reduces the amount of 1L-1β released and the amount of activated caspase-1 upon stimulation with ATP, palmitic acid, MSU and Poly(dA:dT) and thus has an effect of inhibiting inflammasome activation. The present invention provides an inhibitor of inflammasome activation that comprises arctigenin as an active ingredient.",Inhibitor of inflammasome activation,A61Q
11376293,"Many people who suffer from anal rectal discomfort and disorders need fibrous sheet materials which are pre-moistened with a solution for improved cleansing without excessive skin irritation. The invention particularly concerns wet wipes, such as anal-rectal wipes, which comprises a solution comprising hamamelis water or witch hazel, to effectively treat anal-rectal disorders.",Pre-moistened wipes for use in treating anal rectal irritations and disorders,A61Q
11376296,"The present invention relates to a cosmetic composition containing an essential oil of Immortelle and a terpene extract of at least one plant of the Origanum genus, in particular of Origanum majorana, and also to the cosmetic use thereof in skincare, in particular for combating the signs of aging on the skin and/or dryness skin.",Cosmetic composition comprising an essential oil of Immortelle and an extract of Origanum,A61Q
11377565,"The invention relates to a surface-modified effect pigment comprising particular additives and to the production thereof. The present invention further provides a nail varnish composition comprising a) at least one effect pigment that has been surface-modified with a starting material (additive), where the effect pigment comprises a substrate in platelet form and optionally at least one coating applied to the substrate, b) at least one hydrocarbon resin as binder, and c) at least one solvent or solvent mixture, where the starting material (additive) for surface modification of the effect pigment is at least one compound taken from the group consisting of phosphoric ester-containing, phosphonic ester-containing, phosphonic acid-containing, fatty acid-containing and/or silane-containing compounds or mixtures thereof.",Surface-modified effect pigment and nail varnish composition,A61Q
11377675,"The invention pertains to a method for synthesizing a product of interest by culturing a microalgal cell obtained from a subterranean habitat for producing the product of interest. The microalgal cell obtained from a subterranean habitat can be cultured in the dark, in light, in low nutrition, or nutrient rich conditions for at least a portion of production cycle. A combination of these conditions can be used to specifically manipulate a microalgal cell culture to produce a product of interest. The product of interest can be a water-soluble carotenoid, for example, a water-soluble carotenoid produced by culturing an algae belonging to the genus Haematococcus or a capsular exopolysaccharide produced by culturing an algae belonging to the genus Parachlorella. Compositions containing the water-soluble carotenoid, for example, as sunscreen and compositions containing the exopolysaccharide, for example, as moisturizing cream are also described.","Subterranean microalgae for production of microbial biomass, substances, and compositions",A61Q
11377786,"The present invention relates to functional fibers, that is, sweat-absorptive quick-drying fibers through which moisture, such as sweat discharged from the skin, is quickly discharged to the outside to be dried. A sweat-absorptive quick-drying composition including a water repellent for fibers as a material applied on the fibers further includes water-repellent microcapsules and wasabi antibacterial microcapsules respectively obtained by performing micro-encapsulation of the water repellent for fibers and wasabi oil. Accordingly, it is possible to ensure a very stable water-repellent function by using a water-repellent-functional-processing agent subjected to micro-encapsulation treatment, unlike conventional fibers subjected to sweat-absorptive quick-drying treatment.",Sweat-absorptive quick-drying composition and sweat-absorptive quick-drying fabric containing functional microcapsules,A61Q
11382839,"The present invention provides a dental hydraulic temporary sealing material composition on which a protection of tooth substance, such as tooth substance strengthening and control of secondary dental caries, can be expected by sustained-releasing various ions including a fluoride ion, while having a high initial setting ability. More specifically, the present invention provides a dental hydraulic temporary sealing material composition comprising 65.0% to 85.0% by mass of component (1): a hydraulic inorganic powder; 10.0% to 25.0% by mass of component (2): an organic solvent; 3.0% to 15.0% by mass of component (3): a resin; and 0.01% to 10.0% by mass of component (4): an ion sustained-release glass.",Ion sustained-release dental hydraulic temporary sealing material composition,A61Q
11382841,"The present invention relates to a method of manufacturing a microstructure, including: (a) forming a solid on a substrate; (b) fluidizing the solid by adding a solvent thereto; and (c) shaping the fluidized solid, and a microstructure manufactured using the method.","Microstructure using fluidization of solid, and manufacturing method therefor",A61Q
11382842,"It is an object of the present invention to suppress agglutination of ultrafine cellulose fibers, while using the ultrafine cellulose fibers as a thickener in a cosmetic product formulation, so as to provide a uniform cosmetic. The present invention provides a cosmetic comprising the following components (A) and (B):      ",Cosmetic,A61Q
11382843,"A cosmetic gel sheet suitable for a cosmetic field or a medical field is provided.The cosmetic alcogel sheet of the present invention comprises: a water-soluble nonwoven fabric or a water-soluble film; and an alcogel which is laminated on it and contains carboxy group-containing water-soluble polymer, polyalcohol and acid as essential components, and the sheet is characterized in that the water content of the gel is 30% by mass or less. It is more preferred that the carboxy group-containing water-soluble polymer is carboxy group-containing polysaccharides, and the polyalcohol is glycerin. The cosmetic alcogel sheet of the present invention can be manufactured by: drying an aqueous solution containing carboxy group-containing water-soluble polymer, polyalcohol and acid as essential components on a releasable sheet to manufacture gel, and then laminating the gel on a water-soluble nonwoven fabric or a water-soluble film.","Alcogel sheet for cosmetic use, and method for producing same",A61Q
11382844,"An acidic aqueous shampoo composition, which comprises: (I) a cleansing surfactant selected from the group consisting of anionic surfactant, zwitterionic or amphoteric surfactant and nonionic surfactant; (II) an emulsified silicone, (III) an anti-settling, thickening polymer, wherein the anti-settling, thickening polymer, comprises: (a) 40 to 74.5 wt % of structural units of C1-4 alkyl acrylate; (b) 20 to 50 wt % of structural units of methacrylic acid; (c) 0.3 to <5 wt % of structural units of 2-acrylamido-2-methyl-propane sulfonic acid (AMPS); (d) 5 to 25 wt % of structural units of a specialized associated monomer having the following structure: wherein R1 is a linear saturated C10-24 alkyl group; wherein R2 is a hydrogen or a methyl group (preferably, wherein R2 is a methyl group); and wherein n is an average of 20 to 28; with the proviso that the structural units of the specialized associated monomer (d) are derived from one of (i) a single specialized associated monomer (preferably, a single specialized associated monomer wherein R1 is selected from the group consisting of a linear saturated C12 alkyl group, a linear saturated C18 alkyl group and a linear saturated C22 alkyl group; more preferably, a single specialized associated monomer wherein R1 is selected from the group consisting of a linear saturated C12 alkyl group and a linear saturated C18 alkyl group); (ii) two specialized associated monomers, wherein R1 is, respectively, a linear saturated C12 and a linear saturated C18 alkyl group; or (iii) two specialized associated monomers, wherein R1 is, respectively, a linear saturated C18 alkyl group and a linear saturated C22 alkyl group; (f) 0 to 2 wt % of structural units of multi-ethylenically unsaturated crosslinking monomer or chain transfer agent; and wherein the sum of the weight percentages of structural units (a)-(f) is equal to 100 wt % of the anti-settling, thickening polymer; and method of treating hair or scalp with such a composition.",Shampoo composition and method of use,A61Q
11382845,"Core-shell microcapsules comprising a hydrophobic core surrounded by a shell comprising a thermosetting resin comprising moieties derived from polyisocyanates, substantially unprotonated chitosan and another amine different from chitosan, characterized in that the substantially unprotonated chitosan is delivered in the solid, powder form to the locus of the encapsulation reaction. The core-shell microcapsules are provided in the form of a slurry comprising 10 to 50 wt % of microcapsules, based on the total weight of the slurry, and the shell of the microcapsules comprises from 0.1 to 20 wt % of moieties derived from chitosan, based on the total weight of the shell.",Organic compounds,A61Q
11382846,Oral care compositions and methods for reducing dental sensitivity or at least partially occluding dentin tubules of teeth in a subject are described herein. The oral care compositions may include an orally acceptable vehicle and a silica blocking agent configured to at least partially occlude dentin tubules of teeth. The silica blocking agents may include silica particles having a particle size distribution (D95) less than or equal to 7 μm and a BET surface area of greater than or equal to 150 m2/g.,Desensitizing oral care compositions and methods for the same,A61Q
11382847,"The invention is directed to a stable, high polyol containing wash composition. More particularly, the invention is directed to a wash composition comprising polyol, surfactant and a gelling agent whereby the wash composition is air pocket free, has excellent moisturizing capabilities, a viscosity of 40,000 cps or less, and a slope from −0.5 to 0.0. The isotropic composition has an oil-like appearance.",High polyol wash composition,A61Q
11382848,"The present invention relates to new malodour-counteracting agents of formula (I) or stereoisomers thereof, particularly useful in blocking the olfactory perception of androstenone, Formula (I), wherein R1, R2, R3, R4, R5, R6, R7 and X have the same meaning as that defined in the claims. The present invention also relates to consumer products comprising said agents. The present invention also relates to the use of said agents to suppress or attenuate undesirable odour, as well as to methods to suppress or attenuate undesirable odour employing said compounds.",Compounds reducing malodour perception and the use thereof,A61Q
11382849,"The present invention relates to a non-dyeing composition comprising: (i) one or more cationic acrylic copolymers comprising at least the units obtained from the following monomers: a) monomer derived from acrylic or methacrylic esters or amides and comprising at least one cationic group, and b) alkyl acrylate or methacrylate monomer, the alkyl radical comprising from 1 to 30 carbon atoms, preferably 1 to 22 carbon atoms, better still 1 to 10 carbon atoms and preferentially 2 to 6 carbon atoms. and (ii) one or more conditioning agents chosen from functionalized silicones, cationic polymers and cationic surfactants, and mixtures thereof.",Non-dyeing composition comprising a cationic acrylic copolymer and a conditioning agent,A61Q
11382850,"The invention provides compositions and methods for topically inhibiting, reducing or preventing growth or biofilm formation of caries-, gingivitis- and/or halitosis-causing bacteria. The composition includes at least about 0.005% (w/v) of tea polyphenols, a pH modulating agent for maintaining a pH of the composition above about 6.5, and at least about 1% (w/v) of a 3-carbon to a 24-carbon sugar alcohol. Also provided are food products or supplements incorporating such compositions.","Compositions and methods for inhibiting growth of caries-, gingivitis- and halitosis-causing bacteria",A61Q
11382851,"The subject of the present disclosure is a composition for coloring keratinous material, in particular human hair, containing in a cosmetic carrier(a) at least one organic silicon compound selected from silanes having one, two or three silicon atoms, said organic silicon compound further comprising one or more basic chemical functions and one or more hydroxyl groups or hydrolysable groups per molecule,  (b) at least one direct dye; and  (c) at least one film-forming hydrophobic polymer. ","Hair dye composition containing at least one organic silicon compound, a direct dye and a film forming hydrophobic polymer",A61Q
11382852,"An oral composition for treating diseases in the mouth caused by formulation of biofilms on teeth. The oral composition includes water, stannous ion source, casein phosphopeptide-amorphous calcium phosphate, and at least citric acid or a citric acid salt.",Oral composition,A61Q
11382853,"The present invention generally relates to hyaluronic acid-based compositions for aesthetic use, and more specifically to a dermal filler composition comprising hyaluronic acid crosslinked with citric acid or a salt thereof. Furthermore, the present invention relates to a method for preparing said dermal filler composition and its use for aesthetic purposes, in particular for skin rejuvenation and correction of fine lines.","Hyaluronic acid dermal fillers crosslinked with citric acid, method for making same and uses thereof",A61Q
11382854,"A polymer having the following monomers in polymerized form (in weight %): A) 49-60% of a first monomer which is selected from the group consisting of methyl acrylate, methyl methacrylate, ethyl acrylate, ethyl methacrylate, C3-alkyl acrylate, C3-alkyl methacrylate, C4-alkyl acrylate, C4-alkyl methacrylate and mixtures thereof, B) 30-40% methacrylic acid, C) 4-15% acrylic acid, and D) 0.02-0.30% of a crosslinking agent having at least two allyl moieties, wherein the sum of the amounts of monomers A to D is 100%. A hair styling composition containing the polymer and use of the polymer or of the hair styling composition for styling hair also are disclosed.",Polymer,A61Q
11382855,"The disclosure relates to compositions and methods for improving the appearance of the skin. Compositions comprise at least one thermoplastic elastomer, at least one adhesive polymer, and at least one filler. Methods comprise applying the compositions to the skin to tighten the skin or hide skin imperfections by forming a film on the skin.",Compositions and methods for improving the appearance of the skin,A61Q
11382856,"The present invention thus relates to a solid composition, especially for coating keratin materials, more particularly for making up and/or caring for keratin materials such as the skin, in compact powder form, especially comprising a physiologically acceptable medium and containing at least:—an oily phase in an amount of at least 20% by weight relative to the total weight of the composition; said oily phase comprising at least one non-volatile non-phenyl silicone oil; and—a pulverulent phase in an amount of at least 40% by weight relative to the total weight of the composition; said pulverulent phase comprising at least mica particles; and—at least one amorphous hydrocarbon-based block copolymer; said composition not containing any talc particles that have not been surface-treated and being able to be obtained via a process comprising the following steps: (i) the oily phase, the amorphous hydrocarbon-based block copolymer, the pulverulent phase and the volatile solvent(s) are mixed to form a slurry; and (ii) the slurry is formed in a container by compacting, in particular pressing and/or suction, to obtain the composition in powder form. The invention also relates to a process for coating keratin materials, more particularly for making up and/or caring for keratin materials such as the skin, characterized in that it comprises the application to the keratin materials of a composition as defined previously.","Compact powder free of surface-treated talc, based on mica, a non-volatile, non-phenyl silicone oil and an amorphous hydrocarbon-based block copolymer",A61Q
11382857,"The present invention relates to a composition for topical application comprising at least one fatty phase; at least one volatile hydrocarbon-based oil; and at least one lipophilic polymer comprising at least hydroxyethyl acrylate units and acrylate units bearing a lipophilic group, the weight ratio of the sum of all the hydroxyethyl acrylate units to the sum of all the acrylate units bearing a lipophilic group ranging from 1:30 to 1:1 and the lipophilic polymer having a number-average molecular weight Mn ranging from 2000 to 9000 g/mol. The composition in accordance with the invention has improved sensory properties, allowing faster and more complete absorption into the skin. In particular, the composition in accordance with the invention leaves a non-greasy and non-tacky feel on the skin, during and after application, even in the presence of solid fatty substances such as waxes.","Composition comprising a fatty phase, a lipophilic polymer and a volatile hydrocarbon-based oil",A61Q
11382858,"The subject matter of the invention is a cosmetic active ingredient comprising at least one hydrolysate of Nymphaea alba flowers, as well as cosmetic compositions including said active ingredient and its use in cosmetics. In particular, the invention relates to the use of an extract of Nymphaea alba flowers for improving skin complexion.",Active ingredient obtained from Nymphaea alba flowers,A61Q
11382859,"A cosmetic composition for the repair and remodeling of the human skin is provided. The cosmetic composition includes a therapeutically effective amount of human birth tissue material and a suitable carrier composition. Methods of treating human skin with the cosmetic composition, methods of reducing the appearance of a skin condition arising from aging and a corresponding kit are also provided.",Cosmetic composition and methods of treatment,A61Q
11382916,"The invention provides fused heterocyclic organic compounds such as dihydropyrazolopyridotriazinones, compositions containing such compounds, medical kits, and methods for using such compounds and compositions for body contouring and/or reduction of fat in a subject.","Fused heterotricyclic organic compounds, pharmaceutical compositions, and medical uses thereof",A61Q
11382944,"Cosmetic and dietary supplement compositions containing silymarin and sulfoalkyl ether cyclodextrin, particularly sulfobutyl ether cyclodextrin, are described. The compositions and methods are useful in reducing appearance of facial redness in rosacea-prone skin, rejuvenating skin, preventing skin aging, inhibiting oxidative stress in epidermal and dermal cells, increasing collagen production, reducing the likelihood of skin cancer, treating or reducing liver damage from a toxin, or treating a liver disease.",Compositions containing silymarin and sulfoalkyl ether cyclodextrin and methods of using the same,A61Q
11382946,The present invention provides a novel multi-functional peptide that effectively regulates the activity of immune cells while also exhibiting excellent antibacterial activity against various bacteria such as Gram-negative bacteria and Gram-positive bacteria.,Multi-functional peptides and use thereof,A61Q
11382980,"A flavor improver for a polyunsaturated fatty acid-containing fat or oil, containing a basic peptide; and a polyunsaturated fatty acid-containing fat or oil composition, containing a fat or oil containing a polyunsaturated fatty acid having 18 or more carbon atoms and two more double bonds, a basic amino acid and/or a basic peptide, and an emulsifying agent. The flavor improver for a polyunsaturated fatty acid-containing fat or oil and the polyunsaturated fatty acid-containing fat or oil composition of the present invention can suppress the generation of unpleasant taste and flavor from the polyunsaturated fatty acid over a long time period.",Oil/fat composition containing polyunsaturated fatty acid,A61Q
11383479,A hair cleaning implement in the form of a laminate with surface properties specifically tailored to improve sebum removal from hair. The implement includes a nonwoven material joined to a film to form a laminate and a plurality of discrete protrusions extending from the surface of the nonwoven material. The protrusions are configured to provide the desired surface properties to the implement.,Hair cleaning implement,A61Q
11383988,"Disclosed herein are personal care and/or cosmetic compositions, comprising a carrier and oolitic aragonite beads having an average diameter between 10 nm to 10 mm. Also disclosed herein are methods of reducing plastic contamination and/or pollution comprising making a cosmetic or personal care composition, wherein at least a portion to all (100%) of the plastic microbeads in the cosmetic or personal care composition are replaced with oolitic aragonite. Also disclosed herein are a milling system and milling methods for producing oolitic aragonite particles having a clean top size in which the particles are screened to remove any oversized particles. Additional uses include drug-loaded aragonite particles for therapeutic drug delivery and chromatography media.",Oolitic aragonite beads and methods therefor,A61Q
11384101,Described herein are complexes comprising a cationic antibacterial agent and a metal salt; oral care compositions comprising same; along with methods of making and using these complexes and compositions.,Oral care compositions,A61Q
