patent_id,patent_abstract,patent_title,cpc_subclass
11241244,A catheter for removable insertion into a body vasculature has at least one inflatable member. The catheter has at least in part an expandable body that forms an internal axially extending lumen in at least the expanded state of the body. The inflatable member is adjacent a distal axial end of the body and is configured to at least partially obstruct the lumen.,Catheter and a retrieval system using the catheter,A61M
11241278,"The present invention relates to a treatment apparatus and a method of controlling the same. There are provided a treatment apparatus, including a handpiece, an RF generator generating RF energy, an insertion unit configured to advance and retract toward one direction of the handpiece, selectively inserted into a tissue, and electrically connected to the RF generator to transfer the RF energy to the inside of the tissue, and a substance storage unit receiving a therapeutic substance therein and detachably installed on one side of the handpiece to transfer the substance to the inside of the tissue by the advancing operation of the insertion unit and a method of controlling the same.",Treatment apparatus and method of controlling same,A61M
11241283,"An electrosurgical device capable of both: (i) generating a radiative microwave field to perform either blood coagulation or sterilization, and (ii) dispensing a liquid to a target area, e.g. adrenaline for the treatment of peptic ulcers. Using microwave energy allows controlled coagulation which is unaffected by changes in tissue impedance during coagulation, and which can achieve a high level of coagulation within a given time. The electrosurgical device comprises a probe tip having a coaxial transmission line that includes a hollow inner conductor having a dielectric material formed on an inner surface thereof. A liquid-conveying channel is located inside the dielectric material. The probe tip includes a conductive element coupled to receive microwave energy from the coaxial transmission line, the conductive element forming a radiating antenna structure for emitting a microwave EM field outwardly from the probe tip.",Electrosurgical instrument for radiating microwave energy and dispensing liquid at a treatment site,A61M
11241291,"A modular robotic surgical system includes one or more tool-receiver units arranged as separate units, each tool-receiver unit operable to move a first elongate surgical tool received therein. The device also includes a base comprising one or more motors, the base operable to move a second elongate surgical tool attached to the base or received therein, the base serving as a mounting for the one or more tool-receiver units, each of the tool-receiver units is independently and interchangeably attachable to the base via a mechanical coupling interface which transfers one or more of: driving force for driving movement of the first elongate surgical tool received within the unit; electrical power supply to one or more components of the unit which drive movement of the first elongate surgical tool received within the unit; and data for controlling movement of the first elongate surgical tool received within the unit.",Modular robotic system for driving movement of surgical tools,A61M
11241296,"An implantable tissue marker incorporates a contrast agent sealed within a chamber in a container formed from a solid material. The contrast agent is selected to produce a change, such as an increase, in signal intensity under magnetic resonance imaging (MRI). An additional contrast agent may also be sealed within the chamber to provide visibility under another imaging modality, such as computed tomographic (CT) imaging or ultrasound imaging.",Imaging fiducial markers and methods,A61M
11241304,"A device includes a first end portion, a second end portion, an intermediate portion between the first end portion and the second end portion, and a graft material coupled to at least the intermediate portion. The first end portion has a first end diameter. The second end portion has a second end diameter larger than the first end diameter. The intermediate portion tapers between the first end portion and the second end portion. A method of diverting fluid flow from a first passage to a second passage comprising deploying the device in a third passage between the first passage and the second passage, expanding the first end portion against sidewalls of the first passage, and expanding the second end portion against sidewalls of the second passage.",Method for fluid flow through body passages,A61M
11241306,"Nasal implants are provided that have a planar type profile with open spaces through portions of the planar type profile. The nasal implant can be compressible along one or more dimensions of the nasal implant, such as the width and length of the planar type profile. Delivery tools for deploying the nasal implants within the nasal tissue are also provided. Methods for deploying the nasal implants within the nasal tissue of the patient are also provided.","Nasal implants, delivery tools, systems, and methods of use",A61M
11241330,"Disclosed herein is a system for creating an injectable and flowable cold slurry, the system comprising a housing; a mount operatively connected to the housing configured to accept a container; a first motor configured to move the mount from a first position to a second position; a second motor; and a drive shaft in communication with the second motor, wherein the drive shaft is configured to rotate to cause an internal volume of the container to be transformed into the injectable and flowable cold slurry.",Apparatus for creation of injectable slurry,A61M
11241332,"The present disclosure provides a device and a method for cooling living tissues for a medical purpose and other purposes. The cooling device comprises: a container configured to accommodate a cooling medium and thermally coupled with the cooling medium by directly contacting the cooling medium; a cooling generator configured to be thermally coupled with the container by a direct contact and thereby to provide cooling energy to the cooling medium; and a heat sink dissipating heat from the cooling generator, the heat sing being configured to be spaced apart from the cooling generator and to be thermally coupled with the cooling generator without a direct contact with the cooling generator.",Handheld medical cooling device for cooling a target area of a subject patient for medical treatment and method thereof,A61M
11241335,"A device for extracting lens material from an eye including a distal, disposable portion releasably coupleable to a proximal, reusable portion. The disposable portion includes a cutting tube having a distal cutting tip and an inner lumen having an open distal end. The disposable portion includes an aspiration pump fluidly coupled to the inner lumen of the cutting tube and a cutting tube drive mechanism configured to oscillate the cutting tube. The reusable portion includes an aspiration pump motor configured to drive the aspiration pump and a coupler for releasably operatively coupling the pump motor to the aspiration pump. Related devices, systems, and methods are disclosed.",Ophthalmic cutting instruments having integrated aspiration pump,A61M
11241337,The present invention relates to a negative pressure wound closure system and methods for using such a system. Preferred embodiments of the invention facilitate closure of the wound by preferentially contracting to provide for movement of the tissue.,Devices and methods for treating and closing wounds with negative pressure,A61M
11241338,"A pressure switch for controlling application of negative pressure to dressing disposed adjacent a tissue site is disclosed. The pressure switch comprises a body having a base, sidewalls extending from the base to an open end, and an inlet coupled to the dressing and forming a passage through the body. The pressure switch further comprises a diaphragm closing the open end of the sidewalls and forming a vacuum chamber with the body, wherein the inlet fluidly couples the vacuum chamber and the dressing. The pressure switch further comprises a valve disposed in the passage and configured to restrict the flow of gas through the passage so that a switch pressure developed in the vacuum chamber as a result of the application of negative pressure to the dressing lags a wound pressure at the tissue site to delay, wherein the diaphragm is adapted to be operatively responsive to the switch pressure to move between a relaxed position and a compressed position as the negative pressure increases and decreases. This pressure switch further comprises a switching element coupled to the diaphragm to turn on the negative pressure in the relaxed position and turn off the negative pressure in the compressed position. In another example, a method for controlling application of negative pressure to dressing disposed adjacent a tissue site using a pressure switch is disclosed. In another example, a system for applying negative pressure to a tissue site using a pressure switch is disclosed.",Apparatus and methods for regulating negative pressure in a negative pressure wound therapy system,A61M
11241361,"A container holding device for holding one or more containers includes: a base plate having an upper surface, a bottom surface, and one or more holes each extending from the upper surface to the bottom surface and having a central symmetry axis Laxis orthogonal to the base plate; and two or more holding elements that are located around each hole beneath the bottom surface of the base plate. The holding elements are configured to: contact an outer surface of a container that is placed into the container holding device at a bottom edge of a top region of the container, such that the container hangs in the container holding device in a first position p1 in which the holding elements do not exert any force on the outer surface of the container that is radial; and contact the outer surface of the container in a shoulder region.",Holding device for the flexible treatment of pharmaceutical packaging materials,A61M
11241362,A device for transferring a toxic substance from a dispensing vessel to at least one receiving vessel comprising: (i) a receiving portion arranged to receive a dispensing vessel containing a toxic substance; and (ii) a transfer apparatus having a first infusion line adapted for fluid communication with the dispensing vessel to transfer a carrier fluid into said vessel and a second infusion line having one end adapted for fluid communication to withdraw and transfer the carrier fluid and the toxic substance from the dispensing vessel and the other end of the second infusion line arranged to connect with the at least one receiving vessel.,Transferring device for transferring a toxic substance,A61M
11241364,"A cartridge for dispensing a pre-measured buffering agent together with a medical fluid such as dental anesthetic. The cartridge includes a sharp piercing element at one end, a frangible barrier proximate the piercing element, and a traveling closure. The buffering solution is in a chamber between the barrier and the closure. When loaded into a syringe and subjected to operating pressures, the barrier is pierced, enabling the buffering solution to mix with the medical fluid. Continued pressure propels a desired, controlled mixture into a tissue of a patient. A dye may be included for visual confirmation of mixing. The invention may be regarded as the cartridge, a syringe having the cartridge, or a kit, with or without a syringe, or cartridges having closures of different types.",Buffering agent cartridge,A61M
11241367,"Tube holding assemblies and methods for using and making the same are provided, including an assembly for holding a nasogastric tube to a patient's head while also being adjustable along a track that may be positioned underneath the patient's nose but above the patient's mouth and about an axis of rotation.",Nasogastric tube holding assemblies,A61M
11241374,"The present invention provides compositions, methods and kits for treating skin, which combine administration of glucosamine hydrochloride and red light having a peak wavelength of about 600 nm to about 750 nm, near infrared light having a peak wavelength of about 750 nm to about 1000 nm, or both.",Compositions and methods for treating skin conditions using light and glucosamine hydrochloride,A61M
11241407,"The present disclosure provides compositions and methods for treating cancer with nutritionally modified diets and/or dialysis treatment, such as through amino acid depletion of one or more nonessential amino acids. In some aspects, the present disclosure provides compositions and methods for treating obesity with such modified diets and/or dialysis treatment. Furthermore, in some aspects, the present disclosure provides compositions and methods for treating renal disease with such modified diets and/or dialysis treatment.","Compositions, methods, kits and systems for cancer treatment and metabolic intervention therapy",A61M
11241458,"The present invention relates to new plasma or new platelet-rich plasma preparations, new cell dissociation methods, new cell associations or compositions, a method of preparation thereof, a use thereof, devices for the preparation thereof and preparations containing such a platelet-rich plasma preparation and cell associations or compositions. Specifically, the invention provides plasma or platelet-rich plasma alone or in cell composition preparations for use in tissue regeneration and bone regeneration and pain reduction.","Cell preparations for extemporaneous use, useful for healing and rejuvenation in vivo",A61M
11241505,"The present invention relates in part to nucleic acids, including nucleic acids encoding proteins, therapeutics and cosmetics comprising nucleic acids, methods for delivering nucleic acids to cells, tissues, organs, and patients, methods for inducing cells to express proteins using nucleic acids, methods, kits and devices for transfecting, gene editing, and reprogramming cells, and cells, organisms, therapeutics, and cosmetics produced using these methods, kits, and devices.",Nucleic acid products and methods of administration thereof,A61M
11241519,Embodiments relate to the design and use of a low profile ablation catheter with a liquid core for use in laser ablation removal of arterial plaque blockages to restore blood flow.,Small flexible liquid core catheter for laser ablation in body lumens and methods for use,A61M
11241520,Various aspects of the present disclosure provide compositions including a water-insoluble therapeutic agent and a gallate-containing compound. Other aspects provide methods of using such compositions.,Compositions and devices incorporating water-insoluble therapeutic agents and methods of the use thereof,A61M
11241521,"An apparatus for biomimetic expression of breast milk can comprise a breast interface having an expandable membrane configured to mimic the geometry of an infant's mouth. Various regions of the expandable membrane may be configured to simulate the structure and/or function of various parts of an infant's mouth. The expandable membrane may comprise one or more of a distal sealing region configured to simulate the lips, a superior region configured to simulate the hard palate, an inferior protruding region configured to simulate the gums, an intermediate curved region configured to simulate the tongue, and one or more internal expansion regions configured to simulate the soft palate and the throat. The expandable membrane may have a varying thickness throughout the one or more various regions to enable movement of the regions similar to the movement of the corresponding regions of an infant's mouth during nursing.",Apparatus and methods for biomimetic expression of breast milk,A61M
11241522,"A filter apparatus for removing small molecule chemotherapy agents from blood is provided. The filter apparatus comprises a housing with an extraction media comprised of polymer coated carbon cores. Also provided are methods of treating a subject with cancer of an organ or region comprising administering a chemotherapeutic agent to the organ or region, collecting blood laded with chemotherapeutic agent from the isolated organ, filtering the blood laden with chemotherapeutic agent to reduce the chemotherapeutic agent in the blood and returning the blood to the subject.",Apparatus for removing chemotherapy compounds from blood,A61M
11241523,"A control system is provided to restrict the flow rate of blood in a venous line 12 of a perfusion system 1 comprising a reservoir 10 supplied by the venous line 12 and supplying an outgoing line 22. The control system comprises an outgoing flow sensor 32 configured to determine an outgoing flow value indicative of the outgoing flow rate in the outgoing line 22, and a controller configured to process the outgoing flow value and to determine if the outgoing flow value exceeds a pre-set pairing threshold. The system further comprises an adjustable restriction 28 for restricting the flow rate in the venous line 12 to maintain a venous flow rate that does not exceed a venous restriction threshold, wherein the adjustable restriction 28 is responsive to the controller and wherein the controller comprises a configuration allowing the controller to set the adjustable restriction at the level of the outgoing flow rate, to change the venous restriction threshold with the outgoing flow rate, if the outgoing flow value is above the pre-set pairing threshold.",Flow control system,A61M
11241524,"The invention relates to a dialysis machine having an extracorporeal blood circuit in which a dialyzer, a blood pump, and an arterial pressure sensor are arranged, wherein the dialysis machine furthermore has a compensation device by means of which the set value for the blood flow through the extracorporeal circuit can be corrected to a compensated value using the arterial blood pressure; wherein the dialysis machine furthermore has recognition means which are configured to recognize whether the arterial pressure sensor is connected to the extracorporeal blood circuit or not; and wherein the dialysis machine has an estimator unit which is configured to estimate a value for the arterial blood pressure if it is recognized by the recognition means that the arterial pressure sensor is not connected to the extracorporeal blood circuit.",Dialysis machine and method of correcting the blood flow value,A61M
11241525,"A stand-alone system for assessing wound exudates from the wound of a patient is described. The system contains functionality to detect, process and report various wound parameters. The system also may make treatment determinations based on these findings. The system may detect one or more physiological values of the wound exudates from the wound of the patient. The system may also compare detected physiological values to predetermined physiological values, in order to obtain a comparison result in real time. The system may include a processor (15) which provides an electronic signal based on the comparison result in which the electronic signal may corresponds to guidelines for treating the wound (3). The system described may be an accessory, which may be used on its own, or in conjunction with other wound treatment devices (9).",Wound exudate monitor accessory,A61M
11241526,"Provided is a method and system for delivering a diagnostic agent to a site in the brain of a subject for imaging at least a portion of the brain site on a medical imaging system. The method and system includes a catheter device with associated lumens having diagnostic agent ports for delivering the diagnostic agent (e.g., infusate) through the lumens and advancing the diagnostic agent so as to exit out from the lumens to at least a portion of the brain site and while sealing a portion of the brain site thereby preventing the exited diagnostic agent from travelling proximally beyond the sealing location, and at the same time imaging at least a portion of the brain site during at least a portion of the sealing duration so that the brain site can be visualized on a medical imaging system. The diagnostic agent (infusate) is able to highlight borders and internal patterns of the deep structures of the brain thereby enabling direct targeting. Ultimately this leads to reduced complications, enhanced therapy, and the elimination of the need for awake surgery. The method and system provides the capability heretofore not possible to visualize the small, often indistinct regions, which will greatly improve clinical outcomes with therapeutic interventions.",Method and system for enhanced imaging visualization of deep brain anatomy using infusion,A61M
11241527,"A priming assembly for a drug delivery device includes a hub, a base connected to the hub and moveable relative to the hub between a first position and a second position, with the base defining a passageway, a cap defining an interior chamber and a passageway in fluid communication with the interior chamber, and a needle connected to the hub and positioned within the interior chamber of the cap, where the passageway of the base is in fluid communication with the passageway of the cap when the base is in the first position, and where the passageway of the base is isolated from the passageway of the cap when the base is in the second position.",Priming system for drug delivery device,A61M
11241528,An IV-line identification system to enable ready identification of an IV line and its associated fluid source and output from other IV lines with their fluid sources and outputs. The IV-line identification system includes an optical member affixed along a longitudinal length of an elongated member that transmits light when a light source provides a light to the optical member.,Infusion line systems,A61M
11241529,"A filling member (43) in a medicament delivery device (1), the filling member (43) includes a first conduit (12) that fluidly communicates with a reservoir (4) and a second conduit (14) that fluidly communicates with a pump (3) and with the first conduit (12), wherein the filling member (43) provides two-way medicament flow that enters the reservoir (4) via the first conduit (12), exits the reservoir (4) into the first conduit (12) and the second conduit (14), and exits the second conduit (14) to the pump (3). The reservoir (4) includes a reservoir tube (44A) having one end that is formed with the reservoir (4), and the reservoir tube (44A) having another end that is press fit to the filling member (43) to establish fluid communication with the reservoir (4).","Fluid interconnection scheme between reservoir, pump and filling member",A61M
11241530,"A body-worn medication delivery pump having a patch form factor is provided that includes an integrated plethysmographic module that employs a photoplethysmographic multi-chip package disposed in a frame designed to maintain contact with a wearer's skin during motion, and reduces cross-talk and ingress of stray light, a controller of the pump programmed to adjust its medication delivery algorithms responsive to outputs of the plethysmographic module.",Insulin patch pump having photoplethysmography module,A61M
11241531,"A medical liquid administration device includes a flowing portion including a flow path through which a medical liquid is to flow; a medical liquid storage communicating with the flowing portion, the medical liquid storage storing the medical liquid that is to be fed to the flowing portion; a drive mechanism comprising a motor configured to generate a driving force for feeding the medical liquid stored in the medical liquid storage to the flow path; a detection unit configured to detect whether an operating state of the drive mechanism is within a preset range; and a controller configured to determine a blockage in the flowing portion and a failure in the drive mechanism.",Medical liquid administration device,A61M
11241532,"A drug delivery system having a drug delivery device and an associated sensor is provided. The sensor can be associated with a sensing site on user. The drug delivery device can be positioned over the sensor in any rotational position and can be associated with an infusion site on the user. The close positioning of the sensor and the drug delivery device allows data from the sensor to be relayed to the drug delivery device and then on to a remote control device. Further, the drug delivery device can be replaced at the end of its duration of use, which is shorter than the duration of use of the sensor, without disturbing the sensor. Subsequent drug delivery devices can then be used with the sensor while allowing each corresponding infusion site to be changed, thereby providing more efficient operation of the drug delivery system.",Drug delivery system with sensor having optimized communication and infusion site,A61M
11241533,The invention concerns a device (1) for measuring a fill level of a flexible medicine reservoir (6). The device (1) comprises a support (2) for supporting the flexible medicine reservoir (6) and a leaf spring member (3). A first section (31) of the leaf spring member (3) is mounted to a fixed bearing. A second section (32) of the leaf spring member (3) is guided by a floating bearing. The leaf spring member (3) is designed for contacting the flexible medicine reservoir (6) and for providing that changes in the fill level of the flexible medicine reservoir (6) effect changes of the form of the leaf spring member (3). A detector (5) is arranged for detecting the effected changes of the form of the leaf spring member (3) and for enabling measuring of the fill level of the flexible medicine reservoir (6).,Device for measuring a fill level of a flexible medicine reservoir,A61M
11241534,"Some embodiments of an infusion pump system can employ a number of power management techniques to avoid using substantially excessive power during operation of the pump drive system. Thus, the infusion pump system can draw upon the energy supply in an efficient manner that extends the useful life on the power supply. Furthermore, the infusion pump system can be configured estimate an amount of power remaining to operate the pump system without the requirement of directly detecting the remaining charge on power supply device (e.g., without detecting the remaining charge on a battery). As such, the infusion pump system can readily inform a user of a particular estimated amount of time remaining for medicine dispensing operations.",Power management techniques for an infusion pump system,A61M
11241535,"Infusion systems, infusion devices, and related operating methods are provided. An exemplary method of operating an infusion device capable of delivering fluid to a user involves storing alert configuration information for the user, identifying an alert condition while operating the infusion device to deliver the fluid based at least in part on the alert configuration information for the user, and in response to identifying the alert condition, providing a user notification in accordance with the user's stored alert configuration information.",User-configurable closed-loop notifications and infusion systems incorporating same,A61M
11241536,"The present invention provides a closed loop control method to control an artificial pancreas and the artificial pancreas using this method, comprising constructing an autoregressive model by initiatively introducing the insulin absorption lag factor, calculating an amount of insulin to be delivered at the current time using the autoregressive model and a PID controller respectively, and tuning the parameters of the autoregressive model and the PID controller respectively using the average of the calculation results in order to provide a more accurate prediction of glucose trends and a more desirable amount of insulin delivery.",Closed loop control algorithm for an artificial pancreas,A61M
11241537,"Infusion devices, systems and related methods of autonomously delivering fluid to a patient are disclosed. One method involves monitoring a current operational context during autonomous operation of the infusion device to deliver fluid to a patient in accordance with an operating mode using an initial value for a control parameter, and in response to identifying an adjusted value for the control parameter associated with the current operational context, autonomously operating the infusion device to deliver the fluid to the patient in accordance with the operating mode using the adjusted value for the control parameter in lieu of the initial value and thereafter reverting the control parameter to the initial value.",Contextual personalized closed-loop adjustment methods and systems,A61M
11241538,"Devices that are placed within fluid filled organs, such as the bladder, which reduce the risk of bacterial infections using a combination of active agents and mechanical disruption of bacteria.",Device and method for improving retention of a therapy in the bladder,A61M
11241539,"An injection device, method, and system for drug delivery includes a container for storing a drug, the container having a stopper movably disposed in the container for expelling the drug; an injection drive mechanism having a plunger for acting on the stopper and an energy source having a first selected potential energy for exerting a force on the plunger to cause the plunger to act on the stopper to expel the drug; and a plunger loading mechanism for substantially preventing the plunger from accelerating to a predetermined velocity before it acts on the stopper. The plunger loading mechanism may be a spring having a second selected potential energy for reducing or eliminating a distance between the plunger and the stopper, prior to the plunger accelerating to the velocity. The second selected potential energy of the spring may be less than the first selected potential energy of the energy source.",Autoinjector with low energy plunger loading,A61M
11241540,"A manual injector for skin more easily percutaneously injects into the body liquid nutritional components having skin moisturization, anti-inflammation, skin irritation alleviation, whitening, and anti-wrinkle effects; and a therapeutic agent or an immune activation agent, such as a vaccine, or a skin elasticity nutritional component for skin care. The injector includes: a housing in which liquid nutritional components are charged; a coupling casing mounted to the housing; an opening and closing valve coupled to an inlet hole by passing therethrough and configured to be moveable upward and downward; a bottom casing; a pumping unit having a pressing bar provided therein; a top casing in which a needle hole is formed; and a needle.",Manual injector for skin,A61M
11241541,"A cold slurry syringe with enhanced features is provided for delivering a cold slurry into the human body. The syringe includes a syringe body for holding a volume of cold slurry, a plunger that slides within the syringe body for ejecting the cold slurry, and a tapered syringe head for delivering an even flow of cold slurry. An agitator can be added to keep the cold slurry from agglomerating and clogging the syringe. Insulation added around the syringe can keep the cold slurry from melting too quickly. A ball screw drive can be added to provide a smooth and consistent application of pressure as the cold slurry is delivered. The cold slurry flow can be enhanced by adding a streamline flow feature that reduces the occurrence of eddies or swirls inside the syringe. This feature can also help maintain the composition and consistency of the cold slurry.",Cold slurry syringe,A61M
11241542,"A sensor device removably attachable to a drug delivery device includes a sensing arrangement arranged within the sensor device and circuitry configured to process signals provided by the sensing arrangement. The sensing arrangement is configured such that, when the sensor device is attached to the drug delivery device, the sensing arrangement is operable to read encoded information present on a rotatable component internal to the drug delivery device and that is able to be sensed through a window or aperture of the drug delivery device, and is operable to sense through the window or aperture at least a part of a drive mechanism of the drug delivery device. The circuitry is configured to determine information relating to a set dose, and to determine information relating to whether the drug delivery device is in a dose setting mode or whether the device is in a dose delivery mode.",Sensor device removably attachable to a drug delivery device,A61M
11241543,"A button for setting and dispensing a dose of a drug from a drug delivery device is described. The button comprises a plastic component and a metal component, wherein the plastic component is at least partly received by the metal component, and wherein the metal component is configured to be manipulated by a user for setting and dispensing the dose. Furthermore, a method for assembling a button for a drug delivery device and a drug delivery device comprising the button are described.",Button for a drug delivery device and method for assembling a button for a drug delivery device,A61M
11241544,The invention relates to a medical injection device having polymeric housing. The housing comprises a moulded outer housing element and a moulded ring-shaped unitary element. The ring-shaped unitary element carries a pointer and a thread segment in predetermined and correlated positions. The pointer points to indicia on a scale drum and the thread segments guides the scale drum. The outer housing element is moulded over the unitary element to form one single component.,Housing for a medical injection device,A61M
11241545,"A plunger, a needle assembly and a retractable syringe comprising same are provided. The plunger comprises a plunger member and a plunger outer having a lock spring that prevents or impedes movement of the plunger member after needle retraction. The plunger further comprises another locking member for engaging the barrel to prevent or impede further movement of the plunger outer after delivery of fluid contents. The plunger member has a plunger seal which engages a retractable needle of the needle assembly for retraction. The retractable needle comprises a cannula and needle body with a plurality of fluid channels that co-operate with a fluid conduit of the plunger seal to efficiently direct fluid to the cannula. A needle retainer comprises a plurality of barbed arms releasably coupled to the needle body, whereby an ejector with tabs facilitates release of the retractable needle from the needle retainer to allow compressed spring-driven retraction.",Retractable syringe with improved delivery efficiency and locking system,A61M
11241546,"The present disclosure relates to a holder for a recording unit, which recording unit is arranged with an interface configured to cooperate with an interface of a medicament delivery device for obtaining information regarding the use of the medicament delivery device, the holder has an interface configured to cooperate with the interface of the recording unit, and the holder further has attachment elements for attaching the holder to a suitable surface.",Holder for a recording unit,A61M
11241547,"An atomizing nozzle structured particularly for nasal therapy. Preferred embodiments include a 2-piece atomizing nozzle structured to couple with luer-locking structure carried by a syringe. Such an atomizing nozzle includes a nasal stopper and a stem. A preferred nasal stopper includes a distal tip sized for insertion into a nostril of a human child, with a proximal shield portion being structured to resist over-insertion of a discharge orifice into the nostril. A nasal stopper desirably provides a centering function to urge the discharge orifice away from a nasal wall. One operable stem is structured to couple with the stopper and desirably carries unitary thread structure at a proximal end. A second operable stem is structured as a unitary part of the nasal stopper and also desirably carries unitary thread structure at a proximal end. Certain embodiments may also include spacer structure configured to reduce a dead volume inside the atomizing nozzle. Other embodiments may also include spacer structure configured to reduce dead volume inside a syringe that is coupled to the atomizing nozzle.",Atomizer for nasal therapy,A61M
11241548,"A mouthpiece and an atomizing device including the mouthpiece are provided, the mouthpiece includes an upper cover body, a sensor assembly and a base, where both the upper cover body and the base are hollow structures which open at both ends; the upper cover body is sleeved on one end of the base; an inner surface of the upper cover body and an inner surface of the base jointly define an inner cavity of the mouthpiece; the sensor assembly is fixed in the inner cavity of the mouthpiece; an air passage gap is formed in the inner cavity of the mouthpiece; and the sensor assembly includes at least one sensor that functions to detect the temperature or humidity or both of the smoke. The mouthpiece can detect the temperature and/or humidity of the smoke in real time.","Mouthpiece, and automizing device comprising the mouthpiece",A61M
11241549,"A breath-powered, dry powder inhaler, a cartridge, and a pulmonary drug delivery system are provided. The dry powder inhaler can be provided with or without a unit dose cartridge for using with the inhaler. The inhaler and/or cartridge can be provided with a drug delivery formulation comprising, for example, a diketopiperazine and an active ingredient, including, peptides and proteins such as insulin, oxyntomodulin and glucagon-like peptide.",Dry powder inhaler and system for drug delivery,A61M
11241550,"A system and method is disclosed for performing diagnostics on patient devices. The patient devices may include respiratory therapy devices that operate in accordance with instruction sets, such as software or firmware. A server may maintain a database of diagnostic data indicating faults in one or more of a plurality of patient devices. The server may transmit this diagnostic data to one or more computing devices, including identification of faults that have occurred. The server may also transmit service data to the plurality of patient devices in order to address the identified faults.",Remote diagnostics of respiratory therapy devices,A61M
11241551,"A medical suctioning system includes a device for insertion into an intubated patient's bronchi, the device including a controller end having actuating components that include a control mechanism coupled to a plurality of cables at the controller end, the controller end having a suction control button engaged with a plunger to allow for activation and deactivation of suction through the controller end; a control lever in communication with an articulating lever housed within the controller end, the articulating lever to engage with one or more cables disposed through the controller end and to engage with an articulating tip portion at a distal end opposite the controller end; and a catheter extending away from the controller end to the distal end.",Endobronchial suctioning device and medical suctioning system for intubated patients,A61M
11241552,"An oropharyngeal airway device includes an elongated hollow body having proximal and distal ends, and a collar secured to the proximal end of the elongated hollow body. The device also includes an aspiration tube and an adapter where the adapter has a first open end and an opposing second open end. The first and second open ends are each coupled to the aspiration tube. In addition, the device includes a delivery conduit coupled to the adapter and positioned within the elongated hollow body in order to deliver gas from a gas supply to the distal end of the elongated hollow body and into an airway of a patient. The device includes at least one fastener within the collar for removably securing the adapter to the collar.",Oropharyngeal airway device,A61M
11241553,"A cushion assembly for a patient interface includes a foam cushion and an elastomeric support portion configured to support the foam cushion. The foam cushion is more compliant in a nasal bridge region than other regions of the cushion assembly, the nasal bridge region being a region configured to engage the patient's nasal bridge when the cushion assembly is mounted on the patient's face.",Patient interface with foam seal-forming structure,A61M
11241554,"A device for providing a known concentration of blended air and oxygen, or oxygen, to an individual which incorporates a face mask inside a hood, thereby preventing aerosolization of potentially harmful exhaled gases and controlling condensation issues within the hood while under pressurized conditions. The air tight seal required to allow placement and removal of the hood on the individual will be manufactured using injection molded elastomers to over-mold injection molded rigid plastic components.",Manufacturing method for a hood type ventilation device,A61M
11241555,"Breathing tube assemblies for use with a respiratory therapy device, such as a continuous positive airway pressure (CPAP) device, includes an elbow that permits adjustment of a position of the breathing tube assembly relative to the respiratory therapy device. In some arrangements, the breathing tube assembly includes a breathing tube and a swivel elbow. The breathing tube is rotationally fixed relative to the respiratory therapy device and the swivel elbow rotatable relative to the breathing tube. In other arrangements, the breathing tube assembly includes an elbow that can be coupled to the respiratory therapy device in one of several possible positions.",Breathing tube assemblies with adjustable elbow,A61M
11241556,A conditioning apparatus is provided with a control and command unit which can be activated remotely using an electronic device. A method to activate and control the conditioning apparatus includes regulating the functioning parameters of the conditioning apparatus at least as a function of a state of wakefulness or sleep of a user.,Method to activate and control a conditioning apparatus,A61M
11241557,"A device, a method of making a device and a method of inserting a device into a tubular path. The device includes a tubular sheath with one or more helical slots formed therein and a control element that fits within the sheath. In one form, the device is an endoluminal device that simultaneously improves flexibility and structural rigidity though variations in one or both of slot width along the length of the slot and slot pitch along the length of the tubular sheath. When the operator pulls at the proximal end of the control element while holding the outer sheath in place, the slots will tend to close in a preferential manner such that more precise control of device length and bending is enabled, while simultaneously providing improvements in structural rigidity during device insertion and navigation through a body lumen or related tubular member where tortuous paths may be encountered along the member path.",Flexible and steerable device,A61M
11241558,Trapping catheter and kit and method for preparing a trapping catheter A trapping catheter (10) for insertion into a guide catheter assembly (3) comprises a balloon (22) and a trapping catheter body (23) bounding an inflation lumen (24) extending longitudinally within the trapping balloon catheter. The inflation lumen has a distal end opening (25) into an internal space bounded by the balloon. The trapping catheter body is provided with a stopper (26) for abutting against an abutment (27) at a proximal end (27) of the guide catheter assembly so as to determine a maximum insertion depth of the trapping catheter into the guide catheter. A kit and method for preparing a trapping catheter prior to insertion into a guide catheter is also described.,Trapping catheter and kit and method for preparing a trapping catheter,A61M
11241559,"A guidewire manipulation system may include a cylindrical drum, having a cylindrical outer drum surface with a helical groove for housing a flexible guidewire and an anchoring mechanism for attaching the flexible guidewire to the drum. The system may also include an outer shell or belt disposed around the drum, forming an opening through which the flexible guidewire exits. The system may also include a first actuator coupled with the drum for rotating the drum about a first axis, and a second actuator coupled with the drum for rotating the system about a second axis.",Active drive for guidewire manipulation,A61M
11241560,A system for endoscopic surgery within a body lumen of a patient including a flexible catheter having an expandable balloon at a distal portion and an access opening. The expandable balloon is expandable from a collapsed insertion configuration to an expanded configuration to provide an expanded chamber on a first side of the catheter. The access opening provides a window to access target tissue. The catheter includes a lumen dimensioned to receive an endoscopic instrument therethrough such that a distal end of the endoscopic instrument is positionable within the expanded chamber and angled laterally within the expanded chamber to access the target tissue through the window.,System for a minimally-invasive treatment within a body lumen,A61M
