patent_id,patent_abstract,patent_title,cpc_subclass
11241339,"A binder layer for a laminated wound dressing is brought into contact with a sheet coated with a pattern-coated adhesive sheet. As the binder layer is in contact with the pattern-coated adhesive sheet, a series of closed-loop cuts are made in the binder layer. The closed-loop cuts are made in such a way that the material enclosed by each closed loop is substantially physically separated from the remainder of the binder layer. Then the binder layer is moved away from the pattern-coated adhesive sheet, so that the binder layer and the pattern-coated adhesive sheet are no longer in contact. When the binder layer and the pattern-coated adhesive sheet are moved apart, the material enclosed in the closed-loop cuts—i.e., the cut waste fragments—are retained on the pattern-coated adhesive sheet, ensuring that the binder layer includes a series of cleared perforations.",Perforated binder for laminated wound dressing,A61F
11241340,"Various implementations include an assistive hamstring device including a belt, knee sleeve, first elastic strap, second elastic strap, and third elastic strap. The first elastic strap extends between a first dorsal belt portion of the belt located adjacent a sagittal plane on a dorsal side of the person and a lateral knee portion of the knee sleeve located adjacent a lateral side of the knee. The second elastic strap extends between a side belt portion of the belt located adjacent a coronal plane of the person and a medial knee portion of the knee sleeve located adjacent a medial side of the knee. The third elastic strap extends between a second dorsal belt portion of the belt located between the first and side belt portion and an intermediate dorsal knee portion of the knee sleeve located between the lateral and medial knee portion, along the dorsal portion of the knee.",Assistive device for hamstring injury rehabilitation,A61F
11241341,"An absorbent article includes a body and a hip holding portion. The body has a shape having a predetermined length in a front-rear direction and a predetermined width in a direction perpendicular to the front-rear direction. The hip holding portion includes a side region protruding from a rear side portion of the body and a rear region protruding from the rear end of the body, and includes a first protruding portion including a portion where the width of the body from a centerline in the front-rear direction is largest, a first depressed portion forward of and adjacent to the first protruding portion, and a second protruding portion forward of and adjacent to the first depressed portion in the side region. The width of the second protruding portion from the centerline is smaller than or equal to the smallest width of the first depressed portion from the centerline.",Absorbent article,A61F
11241342,"A disposable undergarment that includes a waistband; an outside surface; an inner surface, where the inner surface includes absorbent non-woven material; a pocket within an inner crotch area, where the pocket includes an opening; and a pad, where the pad inserts into the pocket through the opening. The pad may include a top surface with a series of channels across the top surface. Further the pad according to the present invention may include varying degrees of density to encourage fluid flow away from the skin of the user.",Disposable menstrual undergarment,A61F
11241352,"A contoured urinal assembly for enhancing comfort for a user during urine collection includes a bottle that has an angled neck to facilitate a user to insert the user's penis into the angled neck for urine collection. A handle is coupled to the bottle for gripping. A ring extends around the bottle and the ring is comprised of a resiliently compressible material to enhance comfort for the user. A saddle is coupled to the ring. The penis is positioned on the saddle to inhibit the penis from being abraded. Additionally, the saddle extends into the bottle to direct the penis into the bottle for urine collection.",Contoured urinal assembly,A61F
11241357,"According to some embodiments, a method of promoting hair growth or hair stimulation in a subject comprises applying vacuum or suction using a handpiece assembly along a targeted portion of the subject's skin surface where hair growth or hair stimulation is desired and providing at least one treatment material to said targeted portion of the subject's skin surface, wherein the application of vacuum or suction helps promote hair growth or stimulate hair.","Devices, systems and methods for promoting hair growth",A61F
11241359,"A device for mutual sexual stimulation of partners is provided. The device includes a central area forming a base for at least three arms that extend therefrom in a common plane, the three arms comprising a pair of outer arms and an inner arm that is disposed in the common plane between the outer arms, where each of the outer arms includes at least one pressure sensor and at least one vibration motor. The device also includes a controller operatively coupled with the at least one pressure sensor and the at least one vibration motor, and configured to detect a pressure applied to a first outer arm of the pair of outer arms and activate the vibration motor in a second outer arm of the pair of outer arms in response to the detected pressure.",Sexual stimulation device,A61F
11241380,"A minimally invasive controlled drug delivery system for delivering a particular drug or drugs to a particular location of the eye, the system including a porous film template having pores configured and dimensioned to at least partially receive at least one drug therein, and wherein the template is dimensioned to be delivered into or onto the eye.",Porous photonic crystals for drug delivery to the eye,A61F
11241386,"A wound sealing powder, method of making a wound sealing powder, and method of using a wound sealing powder to reduce blood flow from a wound are provided. Specifically, the wound sealing powder utilizes a particulate powder material of an effective amount of an insoluble cation exchange material wherein the majority of the particles in the powder have particle sizes of less than approximately 48 microns.",Wound sealing powder,A61F
11241466,"Artificial cervical fluid is disclosed that contains a mucilaginous extract from the okra plant. The mucilaginous extract can be produced using a hot aqueous extractant or cold extraction process followed by separation of larger particles from the extract. The extract finds many uses, for example as a sperm storage medium, a sperm freezing medium, a sexual lubricant, an artificial insemination medium, and an in vitro fertilization medium.",Okra as a substitute for cervical mucus,A61F
11241518,"An object of the invention is to provide a cartilage regenerative material that is capable of regenerating bone and cartilage using cells. Provided is a cartilage regenerative material including a cell construct, which includes biocompatible polymer blocks and stem cells, in which a plurality of the biocompatible polymer blocks are disposed in gaps between a plurality of the stem cells.",Cartilage regenerative material,A61F
11241557,"A device, a method of making a device and a method of inserting a device into a tubular path. The device includes a tubular sheath with one or more helical slots formed therein and a control element that fits within the sheath. In one form, the device is an endoluminal device that simultaneously improves flexibility and structural rigidity though variations in one or both of slot width along the length of the slot and slot pitch along the length of the tubular sheath. When the operator pulls at the proximal end of the control element while holding the outer sheath in place, the slots will tend to close in a preferential manner such that more precise control of device length and bending is enabled, while simultaneously providing improvements in structural rigidity during device insertion and navigation through a body lumen or related tubular member where tortuous paths may be encountered along the member path.",Flexible and steerable device,A61F
11241566,"A clip retains tapered connector members which joining tubing sections of a medical fluid drainage system, such as a urinary collection system. The clip has first and second ends configured to bear against external flanges projecting from the tapered connector members. A central body of the clip applies a controllable compression force to the first and second ends for urging the connector members together. The first and second ends include sub-fingers for snapping onto a respective one of the tapered connector members.",Clip for urinary drainage system,A61F
11241571,"An implantable ventricular assist device comprises an intraventricular stent used for the creation of an artificial chamber inside the ventricle, a balloon-like structure used to drive the change of the artificial chamber between a contractile configuration and a diastolic configuration, a power system used for driving the change of the balloon-like structure between the contractile configuration and the diastolic configuration. There is also a power system and a mechanical design to operate the system working, wherein in the contractile configuration, the balloon-like structure expands and occupies the space of the artificial chamber and drives the blood inside the artificial chamber flow outside the artificial chamber, wherein in the diastolic configuration, the balloon-like structure shrinks and releases the space inside the artificial chamber, and the blood outside the artificial chamber flows back into the artificial chamber. It is easy to reach the goal of cardiac function.",Implantable ventricular assist device,A61F
11241578,"The present invention provides a nocturnal enuresis treatment device 1 including a sensor 10 for detecting urination; one or more stimulation pads 20 constituted to impart a stimulus to a wearer; and a mechanical portion 30 including the following: (i) a stimulus generation unit 31 for generating a signal for causing the stimulation pads 20 to impart the stimulus to the wearer, and (ii) a control unit 32 for generating a signal for causing the stimulus generation unit 31 to generate the stimulus in response to urination detection by the sensor.",Urinary incontinence treatment device,A61F
11241669,"Disclosed are water-absorbent resin particles comprising a crosslinked polymer comprising a monomer unit derived from a water-soluble ethylenically unsaturated monomer, wherein an initial swelling force as measured according to a swelling force test conducted by a predetermined method is 8 N or more, and further, a ratio of the particles having a particle diameter of more than 250 μm and 850 μm or less is 70% by mass or more and a ratio of the particles having a particle diameter of 250 μm or less is 20% by mass or less, with respect to the total amount of the water-absorbent resin particles.",Water-absorbent resin particles,A61F
11241716,A control console for a powered surgical tool. The console includes a transformer that supplies the drive signal to the surgical tool. A linear amplifier with active resistors selectively ties the ends of the transformer primary winding between ground and the open circuit state. Feedback voltages from the transformer windings regulate the resistances of the active resistors.,System and method for driving an ultrasonic handpiece with a linear amplifier,A61F
11242181,"A liquid dispensing device includes a dispensing end piece and a neck of a reservoir for storing the liquid, the end piece being attached to the neck, which has a tubular internal surface. The end piece has a tubular internal skirt that is mounted in the neck and defines, with the internal surface, at least one annular sealing zone, preventing the liquid from passing between the internal skirt and the neck. The skirt defines, with the internal surface, a separate zone for retaining shavings, which prevents shavings that are formed in the sealing zone while the end piece is being fitted into the neck from getting into the reservoir.",Liquid dispensing device,A61F
11242367,"Described herein are methods for reducing inflammation by administration of an effective amount of silk-derived proteins (SDP) or a fraction thereof to a subject having an inflammatory condition. The methods include the treatment of inflammatory conditions and wounds, including corneal wounds, comprising the topical administration of an effective amount of SDP material as described herein.",Silk-derived protein for treating inflammation,A61F
11242470,"The invention includes a hot melt adhesive composition including an olefin polymer and a high melt point hydrocarbon tackifying agent, such compositions unexpectedly provide improved bonding between the layers found in a disposable absorbent article. In particular, such compositions improve the bond between the nonwoven top sheet and the acquisition distribution layer.",Hot melt adhesive with high softening point tackifying agent,A61F
11245996,"An apparatus for use in treating a neurological disorder of the auditory system, including a sound processing unit, an audio stimulation unit and a somatosensory stimulation unit. The audio stimulation unit includes an input for receiving the modified audio signal from the sound processing unit. The sound processing unit includes a processor operable to analyze an audio signal and generate a modified audio signal and a plurality of actuation signals therefrom representative of the audio signal. The somatosensory stimulation unit includes an array of stimulators to apply a somatosensory stimulation to a subject, and an input for receiving the plurality of actuation signals from the sound processing unit and directing individual actuation signals in a predetermined output for delivering an audio stimulation to the subject.",Apparatus and method for treating a neurological disorder of the auditory system,A61F
11246501,"A biological information analysis device including: an indicator extraction unit that is configured to extract, from time-series data regarding blood pressure waveforms consecutively measured by a sensor that is configured to be worn on a body part of a user and to be capable of non-invasively measuring a blood pressure waveform for each heartbeat, data regarding blood pressure waveforms corresponding to a period of time in which a change in blood pressure occurs, and extract an indicator that is related to the functionality of respiratory organs of the user, based on characteristics of the blood pressure waveforms corresponding to the period of time; and a processing unit that performs processing that is based on the indicator thus extracted.","Biological information analysis device, system, and program",A61F
11246562,"Apparatus and methods are described herein for use in the alignment and deployment of a prosthetic heart valve, such as a mitral valve. In some embodiments, an apparatus includes a tube assembly and a needle assembly configured to be received through a lumen of an outer tube member of the tube assembly. The needle assembly includes an elongate needle having a distal tip configured to be inserted through the epicardial surface of a heart. An imaging probe is coupled to a coupling member and includes an imaging element. The imaging probe is configured to provide image data associated with a location of a commissural-commissural (C-C) plane and a location of the anterior-posterior (A-P) plane of the mitral valve and the annular region of the heart such that a prosthetic mitral valve can be positioned within the heart based at least in part on the C-C plane and the A-P plane.",Apparatus and methods for alignment and deployment of intracardiac devices,A61F
11246571,Configurable absorbent articles with improved bodily exudate separation and sampling are provided.,Configurable absorbent articles having improved bodily exudate separation and sampling,A61F
11246581,"An introducer sheath system including an outer layer, an inner layer, and a dilator is disclosed. The outer layer is circumferentially extending between a first longitudinal edge and a second longitudinal edge. An expandable gap is defined between the first and second longitudinal edges. The inner layer is disposed within the outer layer. The inner layer is configured to be continuously circumferentially expandable. The inner layer includes a non-extended state having a circumferential portion extending circumferentially inside the outer layer and a fold portion extending into an interior cavity of the inner layer. The inner layer includes an extended state wherein the fold portion extends at least partially circumferentially between the first and second longitudinal edges. The dilator is extendable longitudinally within the inner layer. The dilator includes a recess configured to accommodate the fold portion of the inner layer.",Elastic introducer sheath,A61F
11246582,"A dual-motion rotation and retraction system for forming a pathway to a patient's intervertebral disc space includes a dilator, retractable dual-blade assembly, and dual-motion retractor. The dilator may feature a narrow rectangular, elliptical, or elongated configuration body for insertion parallel to the fibers of the psoas muscle, including an angle of 0 to 90 degrees to the patient's spine. The dual-blade assembly includes opposing blade subassemblies, each having a blade bordered by adjustable wings, along with built-in lighting and video capabilities. The dual-blade assembly may be passed over the dilator at the insertion orientation. The dual-motion retractor may be disposed about the dual-blade assembly and dilator and employed to both rotate the dual-blade assembly and the dilator 0 to 90 degrees to a final rotated orientation parallel to the intervertebral disc space and to retract the opposing blade subassemblies away from one another to create the surgical pathway. Other embodiments are also disclosed.",Dual-motion rotation and retraction system for minimizing muscle damage in spinal surgery,A61F
11246583,"In one embodiment, a medical device includes a delivery tool having a carrier member, and a cartridge. The cartridge is coupled to the delivery tool. The cartridge defines an opening. The cartridge is configured to retain an anchor defining a lumen. The carrier member has a retracted configuration and an extended configuration. The carrier member is configured to extend through the lumen defined by the anchor and through the opening defined by the cartridge when the cartridge is coupled to the delivery tool and the carrier member is in its extended configuration.","Insertion devices, anchors, and methods for securing an implant",A61F
11246595,"A medical device for at least partially covering and applying force on tissue includes a body having a spanning structure and struts respectively connected to lateral portions of the spanning structure. Inner ends of the struts extend into an area over which the medial portion of the spanning structure extends. The medical device is reconfigurable between extended and retracted configurations. The inner ends of the struts are closer to one another in the retracted configuration than in the extended configuration. The inner ends of the struts are closer to the medial portion of the spanning structure in the retracted configuration than in the extended configuration. Each strut includes an engagement zone configured to engage and apply force on the tissue, at least while the medical device is in the retracted configuration. A web can be connected to the struts and span between the inner ends of the struts.","Medical device for applying force on biological tissue, or the like",A61F
11246610,"Alignment instruments may include joint-line referencing systems having an alignment arm having a body with first and second portions defining first and second sides. The first portion has at least one first pin tube through-hole extending from the first to the second side. The second portion has a first opening on the first side. A pin tube guide member is receivable in the first through-hole. The pin tube guide member has a passageway therethrough. An angelwing alignment member includes a portion receivable in the first opening of the alignment arm. An alignment foot is secured to the second portion, and the alignment foot has a handle and a shim. The shim is positionable in a joint between a first bone and a second bone, the alignment arm is alignable relative to a first bone, and the pin tube guide is operable for securing a pin into the first bone.",Alignment instruments and methods for use in total ankle replacement,A61F
11246611,"A minimally invasive endovascular device for treating a blocked or obstructed biological lumen, such as a blood vessel fully or partially obstructed by deposits of biological matters in or non-biological matters. Certain embodiments of the present invention comprise two capture members that are configured to be placed on either side of the obstruction and enclose around the obstruction for removal. Embodiments of the present invention also provide methods for implementing an endovascular device according to aspects of the present invention.",Clot removal device and method of using same,A61F
11246625,A drive assembly for use with a delivery catheter for delivering an implantable medical device includes a drive motor configured to be operably coupled to an inner shaft of the delivery catheter such that operation of the drive motor causes the inner shaft to translate relative to the outer shaft and a controller. The controller is configured to receive a position signal from a position sensor indicating a position of the implantable medical device relative to the outer shaft as well as a motor signal indicating a rotational position of an output shaft of the drive motor. The controller is configured to output a control signal instructing operation of the drive motor based upon the indicated rotational position of the output shaft of the drive motor and the indicated position of the implantable medical device relative to the outer shaft.,Medical device delivery system with feedback loop,A61F
11246632,A distractor includes a first plate and a second plate. The first plate includes an outer surface having a surface irregularity provided thereon and an inner surface having a protrusion provided thereon. The second plate includes an outer surface having a surface irregularity provided thereon and an inner surface having a recess provided thereon. The protrusion engages with the recess in a ball and socket configuration that permits relative movement of the first and second plates.,Devices and method for treatment of spondylotic disease,A61F
11246638,"The invention primarily relates to fastening and stabilizing tissues, implants, and/or bondable materials, such as the fastening of a tissue and/or implant to a bondable material, the fastening of an implant to tissue, and/or the fastening of an implant to another implant. This may involve using an energy source to bond and/or mechanically to stabilize a tissue, an implant, a bondable material, and/or other biocompatible material. The invention may also relate to the use of an energy source to remove and/or install an implant and/or bondable material or to facilitate solidification and/or polymerization of bondable material.",Methods and devices for utilizing bondable materials,A61F
11246647,"The present invention is directed to an endoscopic implant cutting and/or fragmenting apparatus of the bipolar type, operating on direct current, comprising an endoscope instrument having at least two opposing electrodes at its distal instrument head forming a cutting gap inbetween for receiving an electrically conductive implant or implant section to generate punctiform physical contact with the implant, and a DC-impulse generator connected to a control device adapted to generate a direct current in a pulsed way such that in a first phase of physical contact, the current pulse is adjusted to induce electric energy into the implant material being sufficient to melt the implant material exclusively in the area of the contact portion and in a second phase of physical noncontact, the current pulse is adjusted to generate an electric arc between at least one electrode and the melted implant material being sufficient to cut the melted implant material.",Medical DC current generator and bipolar medical implant fragmentation device equipped therewith,A61F
11246661,"The present disclosure relates generally to the assessment and treatment of vessels, including for percutaneous coronary intervention (PCI) and coronary artery bypass grafting (CABG). For example, some embodiments of the present disclosure are suited for identifying the available intervention technique(s) suitable to achieve a desired outcome selected or input by a user. For example, in some implementations a method comprises receiving pressure measurements obtained by one or more intravascular pressure-sensing instruments positioned within a vessel of a patient; receiving an input from a user regarding a desired pressure value for the vessel of the patient; identifying an available treatment option based on the received pressure measurements and the desired pressure value; and outputting, to a display device, a screen display including a visual representation of the available treatment option. Related devices and systems are also described.","Devices systems and methods for coronary intervention assessment, planning, and treatment based on desired outcome",A61F
11246663,"The present disclosure is directed to orthopedic implants and methods of rapid manufacturing orthopedic implants using in vivo data specific to an orthopedic implant or orthopedic trial. Specifically, the instant disclosure utilizes permanent orthopedic implants and orthopedic trials (collectively, “implants”) outfitted with kinematic sensors to provide feedback regarding the kinematics of the trial or implant to discern which implant is preferable, and thereafter rapid manufacturing the implant.",Method of designing orthopedic implants using in vivo data,A61F
11246664,"A therapeutic method can include receiving an initial astigmatism condition of an eye; receiving a target final astigmatism condition of the eye; generating, based on the initial and target final astigmatism conditions, an eye incision pattern by iterating through a plurality of potential corrective combinations; and cutting the eye based on the eye incision pattern. Each of the potential corrective combinations can be defined by one or more of: an intraocular lens selected from a plurality of intraocular lens options, an access incision selected from a plurality of access incision options, and an arcuate incision selected from a plurality of arcuate incision options.",Astigmatism correction,A61F
11246674,"A medical cover is comprised of a stretchable ply which is effectively adhered, at least in part, to the patient during use of the cover. The cover comprises a cover body defining top and bottom edges and first and second side edges, an inflatable zone defined by said body and which is defined by a border, at least one inflation port in the inflatable zone, and at least one instrument access port through which surgical instruments can be passed. The inflation port is connectable to a source of a sterile pressurized lifting fluid or gas, such as air or nitrogen. In use, the medical cover forms a dome which defines an enclosed aseptic zone in which the atmosphere can be controlled.",Adhesive medical cover with an inflatable dome,A61F
11246693,A disposable device for absorbing urine and/or bodily fluids in the urethra having a cylindrical body about 4-8 mm in diameter by about 3-5 cm in length and having a top and bottom end. The body is made of absorbent material that expands upon contact with urine and bodily fluids and includes a string connected to the bottom end of the body for removing the device from the urethra. The device can be used to treat urinary incontinence and/or erectile dysfunction by inserting into the urethra and removing the device after it has been impregnated with fluid. The device can be included in a kit with a plunger for insertion.,Urinary plug device,A61F
11246694,"According to some embodiments, systems and methods are provided for non-invasively detecting the force generated by a non-invasively adjustable implantable medical device and/or a change in dimension of a non-invasively adjustable implantable medical device. Some of the systems include a non-invasively adjustable implant, which includes a driven magnet, and an external adjustment device, which includes one or more driving magnets and one or more Hall effect sensors. The Hall effect sensors of the external adjustment device are configured to detect changes in the magnetic field between the driven magnet of the non-invasively adjustable implant and the driving magnet(s) of the external adjustment device. Changes in the magnetic fields may be used to calculate the force generated by and/or a change in dimension of the non-invasively adjustable implantable medical device.",System for informational magnetic feedback in adjustable implants,A61F
11246695,"A medical device is provided including an artificial contractile structure which may be used to assist the functioning of a hollow organ. The medical device includes an artificial contractile structure including at least one contractile element configured to contract an organ, in such way that the contractile element is in a resting or in an activated position, at least one actuator configured to activate the contractile structure, and at least one source of energy to power the actuator. The medical device includes a corrosion reducing system configured to reduce corrosion of the medical device.",Medical device comprising an artificial contractile structure,A61F
11246696,"Described are implants, intermediate articles of manufacture (web constructions) useful for preparing implants, methods of forming the implants and intermediate articles, and related methods for treating pelvic conditions by use of the implants. The present invention relates generally to surgical implants (i.e., “implants”), intermediate articles of manufacture (web constructions) useful for preparing surgical implants, methods of forming the implants and intermediate articles, and related methods for treating pelvic conditions by use of the implants.","Implants, tools, and methods for treatments of pelvic conditions",A61F
11246697,"A method and apparatus is provided for creating an internal reconstruction tissue graft. Templates may be used to create a multitude of patterns in a variety of tissue reconstruction grafts. An apparatus may be used to create an internal tissue graft for reconstruction through either compression and/or removal of segments. An apparatus may be used, through either compression and or removal of segments of a preformed template made of synthetics and or metal that mirrors a template that can be used as an internal tissue graft for reconstruction. In a method, such as using software analysis and an apparatus, the physical properties of the tissue graft and its pre- and post-operative properties and appearance may be measured.",Method and apparatus for creating a reconstructive graft,A61F
11246698,"Aspects of the present disclosure are directed toward catheter-based apparatuses, such as componentry utilized with or as part of catheters, or as catheters or catheter assemblies. As may be implemented in accordance with one or more embodiments, a method and/or apparatus involves a filter having a frame that forms a perimeter of the filter and separates opposing surfaces thereof. An articulated arm is connected to the frame and configured therewith to, when deployed within a tubular organ, engage with opposing inner sidewall portions of the tubular organ and to utilize the inner sidewall portions to seal filter to the inner sidewall by applying force to the frame.",Filter apparatuses and methods,A61F
11246699,"A prosthesis is provided for a variety of medical treatments. The prosthesis may include an expandable tubular frame structure and a covering disposed along the frame structure. A proximal liner may be situated along a proximal end of the frame, a distal liner may be situated along a distal end of the frame, and an intermediate liner may be between the proximal liner and the distal liner along the frame. The intermediate liner comprises an extended layer that meets and bonds to the proximal liner and the distal liner at their respective ends. A method of manufacturing the prosthesis is also provided.",Flexible stent with non-bonded stent cover material regions,A61F
11246700,"An arthroscopic tenodesis kit, includes a guide including an elongate member having a length with a distal portion having one or more spring arms configured to open toward a free end of the distal portion of the guide to directly and releasably engage a tendon. The kit also includes an inserter having an elongate cannulated body having an interior bore having a blind end and an open end configured to slidingly receive the guide. The body of the inserter has a length that is shorter than the length of the guide, so that the distal portion of the guide remains spaced from the bore when the guide is fully received within the bore.",Arthroscopic tenodesis tool,A61F
11246701,"This document describes intraocular lenses and methods for their use. For example, this document describes intraocular lenses that are shaped with a concave posterior peripheral portion that mitigates occurrences of dysphotopsia. The intraocular lenses described herein are designed to reduce positive and negative dysphotopsias after cataract surgery.",Intraocular lenses,A61F
11246702,"An intraocular lens comprising an optic and four haptics extending from the optic, each haptic having a proximal end meeting with the optic at differing points about a periphery of the optic. The four haptics are arranged into a first pair comprising two arcuate haptics with curvature orientated toward each other such that a distal end of each of the two haptics of the first pair are in nearer relation than their proximal ends; and, a second pair comprising two arcuate haptics with curvature orientated toward each other such that a distal end of each of the two haptics of the second pair are in nearer relation than their proximal end.",Intraocular lens,A61F
11246703,"Additive manufacturing techniques are used to form an artificial intra-ocular lens (IOL) directly inside the human eye. Small openings are formed in the cornea and lens capsule of the eye, and the crystalline lens is broken up and removed through the openings; then, a material is injected into the lens capsule through the openings, and the focal spot of a pulse laser beam is scanned in a defined pattern in the lens capsule, to transform the material in the vicinity of the lase focal spot to form the IOL in a layer-by-layer manner. In one embodiment, stereolithography techniques are used where a pulse UV laser source is used to photosolidify a photopolymer resin. The liquefied resin is injected into the eye through the openings, after which only part of the resin, having the shape of the desired IOL, is selectively cured with the UV laser beam, via progressive layer formation.",Additive manufacturing inside the human eye,A61F
11246704,"A frame assembly (222) includes a tubular portion (32) that defines a lumen along an axis; a plurality of arms (46) coupled to the tubular portion at a first axial level, each of the arms extending radially outward from the tubular portion to a respective arm-tip; and a plurality of ventricular legs (50) that are coupled to the tubular portion at a second axial level, and that extend radially outward from the tubular portion. A first sheet (440) has a greater perimeter (446), and a smaller perimeter (448) that defines an opening. The first sheet is stitched onto the plurality of arms, with the opening aligned with the lumen. Subsequently, an outer perimeter (454) of a second sheet (450) is stitched to the greater perimeter of the first sheet. Subsequently, the second sheet is everted by passing an inner perimeter (452) of the second sheet around the arm-tips.",Prosthetic heart valve,A61F
11246705,"A method for delivering an implant including, a catheter having a shaft defined by a proximal end and a distal end and a bore extending therethrough; a first joint in the shaft, and a second joint in the shaft located distal of the first joint. The first joint and the second joint are separated by a first digit sized to receive the implant and located between the first joint and the second joint. The second joint and the distal end are separated by a second digit being sized to receive the implant. The implant is advanced through the first digit and into the second digit without bending the implant or the first and second digits by rotating the digits at the first joint and the second joint.",System and method for implant delivery,A61F
11246706,"A prosthetic heart valve may include a stent having an inflow end, an outflow end, a collapsed condition, and an expanded condition. The prosthetic valve may also include a collapsible and expandable valve assembly disposed within the stent and having a plurality of leaflets. The prosthetic valve and/or stent may include features to anchor the prosthetic valve to a native valve annulus and to seal the prosthetic valve with respect to the native valve annulus, such as planar and/or nonplanar annular sealing members coupled to ends of the stent. The stent may include one or more circumferential rows of anchor members or hooks extending radially outwardly from the stent. These hooks may be configured to extend in a particular direction when the stent is in the collapsed condition to facilitate resheathing of the stent if, upon deployment, a user determines the prosthetic heart valve is not positioned optimally.",Transcatheter mitral valve stent frames,A61F
11246707,"An annuloplasty implant is disclosed comprising first and second supports being adapted to be arranged as a coil in a coiled configuration around an axial direction. The first and second supports are adapted to be arranged on opposite sides of native heart valve leaflets. The first support comprises first retention units fixed in relation to an outer surface of the first support and arranged along at least a first retention portion thereof. The second support comprises second retention units fixed in relation to an outer surface of the second support and arranged along at least a second retention portion thereof. First and second retention portions are curved in the coiled configuration, and the first and second retention units extend from respective first and second retention portions to produce a retention force, in use, at both of said opposite sides. A method of repairing a defective heart valve is also disclosed.",Annuloplasty implant,A61F
11246708,"A medical use honeycomb structure having a plurality of through-holes extending in one direction, wherein an outer peripheral section of the medical use honeycomb structure has a through-hole groove formed by incomplete side walls of the through-hole, and a through-hole inlet adjacent to the through-hole groove.",Medical use honeycomb structure,A61F
11246710,"An orthopaedic knee prosthesis includes a femoral component which exhibits enhanced articular features, minimizes removal of healthy bone stock from the distal femur, and minimizes the impact of the prosthesis on adjacent soft tissues of the knee.",Femoral component for a knee prosthesis with improved articular characteristics,A61F
11246711,"An integral humeral stem includes a diaphyseal portion which has, orthogonal to a diaphyseal axis, an octagonal cross-section with convex rounded angles, and a metaphyseal portion in the form of a flared corolla which extends the diaphyseal portion up to a proximal face, which has, orthogonal to a central axis, an octagonal cross-section with convex rounded angles so that the humeral stem has a peripheral surface provided with eight lateral facets and eight rounded fillets which continuously extend from the diaphyseal portion to the metaphyseal portion. On the metaphyseal portion, the rounded fillets progressively widen and the lateral facets progressively narrow from the diaphyseal portion in the direction of the proximal face.",Humeral stem for a shoulder prosthesis humeral implant,A61F
11246712,"Implants, devices, systems and methods for maintaining, correcting and/or fusing joint deformities are disclosed. The implant including a first member, a second member, and a coupling member with a first end and a second end, wherein the first end engages the first member and the second end engages the second member. Methods of using the implants for maintaining, correcting and/or fusing joint deformities are also disclosed.","Implants, systems, and methods of use and assembly",A61F
11246713,Systems and methods are described for correcting sagittal imbalance in a spine including instruments for performing the controlled release of the anterior longitudinal ligament through a lateral access corridor and hyper-lordotic lateral implants.,Methods and apparatus for performing spine surgery,A61F
11246714,"A surgical instrument for implanting a semi-rigid medical implant. The surgical instrument includes a shaft, an accessory shaft, an actuation mechanism and an implant engagement mechanism. The shaft has a channel formed therein. The shaft has a proximal end and a distal end. The accessory shaft is slidably mounted in the channel. The accessory shaft has a proximal end and a distal end. The actuation mechanism is mounted to the shaft proximate the proximal end thereof. The actuation mechanism is capable of causing the accessory shaft to slide with respect to the shaft. The implant engagement mechanism is attached to the distal end of the accessory shaft. The implant engagement mechanism is capable of engaging a semi-rigid surgical implant.",Surgical instrument for implanting a semi-rigid medical implant,A61F
11246715,"Anchoring devices, anchoring systems for intervertebral implants, intervertebral implants, and instruments and methods for implanting implants are disclosed. In preferred configurations, these various objects share the feature of comprising or cooperating with an anchoring device having a body comprising at least one curved plate elongated along a longitudinal axis, designed to be inserted through a passage crossing at least a part of implant, in order to penetrate into at least one vertebral endplate and attach implant onto this vertebral endplate by means of at least one stop retaining the implant, characterized in that the body comprises at least one longitudinal rib on at least a part of at least one of its faces, said rib being designed to cooperate with a groove made in passage of implant. In some preferred configurations, anchoring device comprises withdrawal stops or latches, and/or means for withdrawing the anchor from an inserted position.","Anchoring device and system for an intervertebral implant, intervertebral implant and implantation instrument",A61F
11246716,"An implant, comprising a body having a superior surface and an inferior surface, a superior-inferior axis, and a lateral axis. The implant further includes a first blade having a first retracted position in the body and a first extended position where the first blade extends outwardly from the body. In addition, the implant may include a blade actuating member that can translate through the body in directions parallel to the lateral axis. When the blade actuating member is moved in a first direction along the first axis, the first blade moves towards the first extended position. When the blade actuating member is moved in a second direction opposite the first direction, the first blade moves towards the first retracted position. Further, in the first extended position, the first blade extends from the superior surface at a first non-zero angle with respect to the superior-inferior axis.",Implant with deployable blades,A61F
11246717,"A method and system for performing bone fusion and/or securing one or more bones, such as adjacent vertebra, are disclosed.",Expandable intervertebral cage,A61F
